t,bp_number,bp_number_hh,bp_number_tt,loc_x_coarse
1.307e-08,1.0,1.0,0.0,1.455e-06
1.308e-08,1.0,1.0,0.0,1.455e-06
1.309e-08,1.0,1.0,0.0,1.455e-06
1.31e-08,1.0,1.0,0.0,1.455e-06
1.311e-08,1.0,1.0,0.0,1.455e-06
1.312e-08,1.0,1.0,0.0,1.455e-06
1.313e-08,1.0,1.0,0.0,1.455e-06
1.314e-08,1.0,1.0,0.0,1.455e-06
1.315e-08,1.0,1.0,0.0,1.455e-06
1.316e-08,1.0,1.0,0.0,1.455e-06
1.317e-08,1.0,1.0,0.0,1.455e-06
1.318e-08,1.0,1.0,0.0,1.455e-06
1.319e-08,1.0,1.0,0.0,1.455e-06
1.32e-08,1.0,1.0,0.0,1.455e-06
1.321e-08,1.0,1.0,0.0,1.455e-06
1.322e-08,1.0,1.0,0.0,1.455e-06
1.323e-08,1.0,1.0,0.0,1.455e-06
1.324e-08,1.0,1.0,0.0,1.455e-06
1.325e-08,1.0,1.0,0.0,1.455e-06
1.326e-08,1.0,1.0,0.0,1.455e-06
1.327e-08,1.0,1.0,0.0,1.455e-06
1.328e-08,1.0,1.0,0.0,1.455e-06
1.329e-08,1.0,1.0,0.0,1.455e-06
1.33e-08,1.0,1.0,0.0,1.455e-06
1.331e-08,1.0,1.0,0.0,1.455e-06
1.332e-08,1.0,1.0,0.0,1.455e-06
1.333e-08,1.0,1.0,0.0,1.455e-06
1.334e-08,1.0,1.0,0.0,1.455e-06
1.335e-08,1.0,1.0,0.0,1.455e-06
1.336e-08,1.0,1.0,0.0,1.455e-06
1.337e-08,1.0,1.0,0.0,1.455e-06
1.338e-08,1.0,1.0,0.0,1.455e-06
1.339e-08,1.0,1.0,0.0,1.455e-06
1.34e-08,1.0,1.0,0.0,1.455e-06
1.341e-08,1.0,1.0,0.0,1.455e-06
1.342e-08,1.0,1.0,0.0,1.455e-06
1.343e-08,1.0,1.0,0.0,1.455e-06
1.344e-08,1.0,1.0,0.0,1.455e-06
1.345e-08,1.0,1.0,0.0,1.455e-06
1.346e-08,1.0,1.0,0.0,1.455e-06
1.347e-08,1.0,1.0,0.0,1.455e-06
1.348e-08,1.0,1.0,0.0,1.455e-06
1.349e-08,1.0,1.0,0.0,1.455e-06
1.35e-08,1.0,1.0,0.0,1.455e-06
1.351e-08,1.0,1.0,0.0,1.455e-06
1.352e-08,1.0,1.0,0.0,1.455e-06
1.353e-08,1.0,1.0,0.0,1.455e-06
1.354e-08,1.0,1.0,0.0,1.455e-06
1.355e-08,1.0,1.0,0.0,1.455e-06
1.356e-08,1.0,1.0,0.0,1.455e-06
1.357e-08,1.0,1.0,0.0,1.455e-06
1.358e-08,1.0,1.0,0.0,1.455e-06
1.359e-08,1.0,1.0,0.0,1.455e-06
1.36e-08,1.0,1.0,0.0,1.455e-06
1.361e-08,1.0,1.0,0.0,1.455e-06
1.362e-08,1.0,1.0,0.0,1.455e-06
1.363e-08,1.0,1.0,0.0,1.455e-06
1.364e-08,1.0,1.0,0.0,1.455e-06
1.365e-08,1.0,1.0,0.0,1.455e-06
1.366e-08,1.0,1.0,0.0,1.455e-06
1.367e-08,1.0,1.0,0.0,1.455e-06
1.368e-08,1.0,1.0,0.0,1.455e-06
1.369e-08,1.0,1.0,0.0,1.455e-06
1.37e-08,1.0,1.0,0.0,1.455e-06
1.371e-08,1.0,1.0,0.0,1.455e-06
1.372e-08,1.0,1.0,0.0,1.455e-06
1.373e-08,1.0,1.0,0.0,1.455e-06
1.374e-08,1.0,1.0,0.0,1.455e-06
1.375e-08,1.0,1.0,0.0,1.455e-06
1.376e-08,1.0,1.0,0.0,1.455e-06
1.377e-08,1.0,1.0,0.0,1.455e-06
1.378e-08,1.0,1.0,0.0,1.455e-06
1.379e-08,1.0,1.0,0.0,1.455e-06
1.38e-08,1.0,1.0,0.0,1.455e-06
1.381e-08,1.0,1.0,0.0,1.455e-06
1.382e-08,1.0,1.0,0.0,1.455e-06
1.383e-08,1.0,1.0,0.0,1.455e-06
1.384e-08,1.0,1.0,0.0,1.455e-06
1.385e-08,1.0,1.0,0.0,1.455e-06
1.386e-08,1.0,1.0,0.0,1.455e-06
1.387e-08,1.0,1.0,0.0,1.455e-06
1.388e-08,1.0,1.0,0.0,1.455e-06
1.389e-08,1.0,1.0,0.0,1.455e-06
1.39e-08,1.0,1.0,0.0,1.455e-06
1.391e-08,1.0,1.0,0.0,1.455e-06
1.392e-08,1.0,1.0,0.0,1.455e-06
1.393e-08,1.0,1.0,0.0,1.455e-06
1.394e-08,1.0,1.0,0.0,1.455e-06
1.395e-08,1.0,1.0,0.0,1.455e-06
1.396e-08,1.0,1.0,0.0,1.455e-06
1.397e-08,1.0,1.0,0.0,1.455e-06
1.398e-08,1.0,1.0,0.0,1.455e-06
1.399e-08,1.0,1.0,0.0,1.455e-06
1.4e-08,1.0,1.0,0.0,1.455e-06
1.401e-08,1.0,1.0,0.0,1.455e-06
1.402e-08,1.0,1.0,0.0,1.455e-06
1.403e-08,1.0,1.0,0.0,1.455e-06
1.404e-08,1.0,1.0,0.0,1.455e-06
1.405e-08,1.0,1.0,0.0,1.455e-06
1.406e-08,1.0,1.0,0.0,1.455e-06
1.407e-08,1.0,1.0,0.0,1.455e-06
1.408e-08,1.0,1.0,0.0,1.455e-06
1.409e-08,1.0,1.0,0.0,1.455e-06
1.41e-08,1.0,1.0,0.0,1.455e-06
1.411e-08,1.0,1.0,0.0,1.455e-06
1.412e-08,1.0,1.0,0.0,1.455e-06
1.413e-08,1.0,1.0,0.0,1.455e-06
1.414e-08,1.0,1.0,0.0,1.455e-06
1.415e-08,1.0,1.0,0.0,1.455e-06
1.416e-08,1.0,1.0,0.0,1.455e-06
1.417e-08,1.0,1.0,0.0,1.455e-06
1.418e-08,1.0,1.0,0.0,1.455e-06
1.419e-08,1.0,1.0,0.0,1.455e-06
1.42e-08,1.0,1.0,0.0,1.455e-06
1.421e-08,1.0,1.0,0.0,1.455e-06
1.422e-08,1.0,1.0,0.0,1.455e-06
1.423e-08,1.0,1.0,0.0,1.455e-06
1.424e-08,1.0,1.0,0.0,1.455e-06
1.425e-08,1.0,1.0,0.0,1.455e-06
1.426e-08,1.0,1.0,0.0,1.455e-06
1.427e-08,1.0,1.0,0.0,1.455e-06
1.428e-08,1.0,1.0,0.0,1.455e-06
1.429e-08,1.0,1.0,0.0,1.455e-06
1.43e-08,1.0,1.0,0.0,1.455e-06
1.431e-08,1.0,1.0,0.0,1.455e-06
1.432e-08,1.0,1.0,0.0,1.455e-06
1.433e-08,1.0,1.0,0.0,1.455e-06
1.434e-08,1.0,1.0,0.0,1.455e-06
1.435e-08,1.0,1.0,0.0,1.455e-06
1.436e-08,1.0,1.0,0.0,1.455e-06
1.437e-08,1.0,1.0,0.0,1.455e-06
1.438e-08,1.0,1.0,0.0,1.455e-06
1.439e-08,1.0,1.0,0.0,1.455e-06
1.44e-08,1.0,1.0,0.0,1.455e-06
1.441e-08,1.0,1.0,0.0,1.455e-06
1.442e-08,1.0,1.0,0.0,1.455e-06
1.443e-08,1.0,1.0,0.0,1.455e-06
1.444e-08,1.0,1.0,0.0,1.455e-06
1.445e-08,1.0,1.0,0.0,1.455e-06
1.446e-08,1.0,1.0,0.0,1.455e-06
1.447e-08,1.0,1.0,0.0,1.455e-06
1.448e-08,1.0,1.0,0.0,1.455e-06
1.449e-08,1.0,1.0,0.0,1.455e-06
1.45e-08,1.0,1.0,0.0,1.455e-06
1.451e-08,1.0,1.0,0.0,1.455e-06
1.452e-08,1.0,1.0,0.0,1.455e-06
1.453e-08,1.0,1.0,0.0,1.455e-06
1.454e-08,1.0,1.0,0.0,1.455e-06
1.455e-08,1.0,1.0,0.0,1.455e-06
1.456e-08,1.0,1.0,0.0,1.455e-06
1.457e-08,1.0,1.0,0.0,1.455e-06
1.458e-08,1.0,1.0,0.0,1.455e-06
1.459e-08,1.0,1.0,0.0,1.455e-06
1.46e-08,1.0,1.0,0.0,1.455e-06
1.461e-08,1.0,1.0,0.0,1.455e-06
1.462e-08,1.0,1.0,0.0,1.455e-06
1.463e-08,1.0,1.0,0.0,1.455e-06
1.464e-08,1.0,1.0,0.0,1.455e-06
1.465e-08,1.0,1.0,0.0,1.455e-06
1.466e-08,1.0,1.0,0.0,1.455e-06
1.467e-08,1.0,1.0,0.0,1.455e-06
1.468e-08,1.0,1.0,0.0,1.455e-06
1.469e-08,1.0,1.0,0.0,1.455e-06
1.47e-08,1.0,1.0,0.0,1.455e-06
1.471e-08,1.0,1.0,0.0,1.455e-06
1.472e-08,1.0,1.0,0.0,1.455e-06
1.473e-08,1.0,1.0,0.0,1.455e-06
1.474e-08,1.0,1.0,0.0,1.455e-06
1.475e-08,1.0,1.0,0.0,1.455e-06
1.476e-08,1.0,1.0,0.0,1.455e-06
1.477e-08,1.0,1.0,0.0,1.455e-06
1.478e-08,1.0,1.0,0.0,1.455e-06
1.479e-08,1.0,1.0,0.0,1.455e-06
1.48e-08,1.0,1.0,0.0,1.455e-06
1.481e-08,1.0,1.0,0.0,1.455e-06
1.482e-08,1.0,1.0,0.0,1.455e-06
1.483e-08,1.0,1.0,0.0,1.455e-06
1.484e-08,1.0,1.0,0.0,1.455e-06
1.485e-08,1.0,1.0,0.0,1.455e-06
1.486e-08,1.0,1.0,0.0,1.455e-06
1.487e-08,1.0,1.0,0.0,1.455e-06
1.488e-08,1.0,1.0,0.0,1.455e-06
1.489e-08,1.0,1.0,0.0,1.455e-06
1.49e-08,1.0,1.0,0.0,1.455e-06
1.491e-08,1.0,1.0,0.0,1.455e-06
1.492e-08,1.0,1.0,0.0,1.455e-06
1.493e-08,1.0,1.0,0.0,1.455e-06
1.494e-08,1.0,1.0,0.0,1.455e-06
1.495e-08,1.0,1.0,0.0,1.455e-06
1.496e-08,1.0,1.0,0.0,1.455e-06
1.497e-08,1.0,1.0,0.0,1.455e-06
1.498e-08,1.0,1.0,0.0,1.455e-06
1.499e-08,1.0,1.0,0.0,1.455e-06
1.5e-08,1.0,1.0,0.0,1.455e-06
1.501e-08,1.0,1.0,0.0,1.455e-06
1.502e-08,1.0,1.0,0.0,1.455e-06
1.503e-08,1.0,1.0,0.0,1.455e-06
1.504e-08,1.0,1.0,0.0,1.455e-06
1.505e-08,1.0,1.0,0.0,1.455e-06
1.506e-08,1.0,1.0,0.0,1.455e-06
1.507e-08,1.0,1.0,0.0,1.455e-06
1.508e-08,1.0,1.0,0.0,1.455e-06
1.509e-08,1.0,1.0,0.0,1.455e-06
1.51e-08,1.0,1.0,0.0,1.455e-06
1.511e-08,1.0,1.0,0.0,1.455e-06
1.512e-08,1.0,1.0,0.0,1.455e-06
1.513e-08,1.0,1.0,0.0,1.455e-06
1.514e-08,1.0,1.0,0.0,1.455e-06
1.515e-08,1.0,1.0,0.0,1.455e-06
1.516e-08,1.0,1.0,0.0,1.455e-06
1.517e-08,1.0,1.0,0.0,1.455e-06
1.518e-08,1.0,1.0,0.0,1.455e-06
1.519e-08,1.0,1.0,0.0,1.455e-06
1.52e-08,1.0,1.0,0.0,1.455e-06
1.521e-08,1.0,1.0,0.0,1.455e-06
1.522e-08,1.0,1.0,0.0,1.455e-06
1.523e-08,1.0,1.0,0.0,1.455e-06
1.524e-08,1.0,1.0,0.0,1.455e-06
1.525e-08,1.0,1.0,0.0,1.455e-06
1.526e-08,1.0,1.0,0.0,1.455e-06
1.527e-08,1.0,1.0,0.0,1.455e-06
1.528e-08,1.0,1.0,0.0,1.455e-06
1.529e-08,1.0,1.0,0.0,1.455e-06
1.53e-08,1.0,1.0,0.0,1.455e-06
1.531e-08,1.0,1.0,0.0,1.455e-06
1.532e-08,1.0,1.0,0.0,1.455e-06
1.533e-08,1.0,1.0,0.0,1.455e-06
1.534e-08,1.0,1.0,0.0,1.455e-06
1.535e-08,1.0,1.0,0.0,1.455e-06
1.536e-08,1.0,1.0,0.0,1.455e-06
1.537e-08,1.0,1.0,0.0,1.455e-06
1.538e-08,1.0,1.0,0.0,1.455e-06
1.539e-08,1.0,1.0,0.0,1.455e-06
1.54e-08,1.0,1.0,0.0,1.455e-06
1.541e-08,1.0,1.0,0.0,1.455e-06
1.542e-08,1.0,1.0,0.0,1.455e-06
1.543e-08,1.0,1.0,0.0,1.455e-06
1.544e-08,1.0,1.0,0.0,1.455e-06
1.545e-08,1.0,1.0,0.0,1.455e-06
1.546e-08,1.0,1.0,0.0,1.455e-06
1.547e-08,1.0,1.0,0.0,1.455e-06
1.548e-08,1.0,1.0,0.0,1.455e-06
1.549e-08,1.0,1.0,0.0,1.455e-06
1.55e-08,1.0,1.0,0.0,1.455e-06
1.551e-08,1.0,1.0,0.0,1.455e-06
1.552e-08,1.0,1.0,0.0,1.455e-06
1.553e-08,1.0,1.0,0.0,1.455e-06
1.554e-08,1.0,1.0,0.0,1.455e-06
1.555e-08,1.0,1.0,0.0,1.455e-06
1.556e-08,1.0,1.0,0.0,1.455e-06
1.557e-08,1.0,1.0,0.0,1.455e-06
1.558e-08,1.0,1.0,0.0,1.455e-06
1.559e-08,1.0,1.0,0.0,1.455e-06
1.56e-08,1.0,1.0,0.0,1.455e-06
1.561e-08,1.0,1.0,0.0,1.455e-06
1.562e-08,1.0,1.0,0.0,1.455e-06
1.563e-08,1.0,1.0,0.0,1.455e-06
1.564e-08,1.0,1.0,0.0,1.455e-06
1.565e-08,1.0,1.0,0.0,1.455e-06
1.566e-08,1.0,1.0,0.0,1.455e-06
1.567e-08,1.0,1.0,0.0,1.455e-06
1.568e-08,1.0,1.0,0.0,1.455e-06
1.569e-08,1.0,1.0,0.0,1.455e-06
1.57e-08,1.0,1.0,0.0,1.455e-06
1.571e-08,1.0,1.0,0.0,1.455e-06
1.572e-08,1.0,1.0,0.0,1.455e-06
1.573e-08,1.0,1.0,0.0,1.455e-06
1.574e-08,1.0,1.0,0.0,1.455e-06
1.575e-08,1.0,1.0,0.0,1.455e-06
1.576e-08,1.0,1.0,0.0,1.455e-06
1.577e-08,1.0,1.0,0.0,1.455e-06
1.578e-08,1.0,1.0,0.0,1.455e-06
1.579e-08,1.0,1.0,0.0,1.455e-06
1.58e-08,1.0,1.0,0.0,1.455e-06
1.581e-08,1.0,1.0,0.0,1.455e-06
1.582e-08,1.0,1.0,0.0,1.455e-06
1.583e-08,1.0,1.0,0.0,1.455e-06
1.584e-08,1.0,1.0,0.0,1.455e-06
1.585e-08,1.0,1.0,0.0,1.455e-06
1.586e-08,1.0,1.0,0.0,1.455e-06
1.587e-08,1.0,1.0,0.0,1.455e-06
1.588e-08,1.0,1.0,0.0,1.455e-06
1.589e-08,1.0,1.0,0.0,1.455e-06
1.59e-08,1.0,1.0,0.0,1.455e-06
1.591e-08,1.0,1.0,0.0,1.455e-06
1.592e-08,1.0,1.0,0.0,1.455e-06
1.593e-08,1.0,1.0,0.0,1.455e-06
1.594e-08,1.0,1.0,0.0,1.455e-06
1.595e-08,1.0,1.0,0.0,1.455e-06
1.596e-08,1.0,1.0,0.0,1.455e-06
1.597e-08,1.0,1.0,0.0,1.455e-06
1.598e-08,1.0,1.0,0.0,1.455e-06
1.599e-08,1.0,1.0,0.0,1.455e-06
1.6e-08,1.0,1.0,0.0,1.455e-06
1.601e-08,1.0,1.0,0.0,1.455e-06
1.602e-08,1.0,1.0,0.0,1.455e-06
1.603e-08,1.0,1.0,0.0,1.455e-06
1.604e-08,1.0,1.0,0.0,1.455e-06
1.605e-08,1.0,1.0,0.0,1.455e-06
1.606e-08,1.0,1.0,0.0,1.455e-06
1.607e-08,1.0,1.0,0.0,1.455e-06
1.608e-08,1.0,1.0,0.0,1.455e-06
1.609e-08,1.0,1.0,0.0,1.455e-06
1.61e-08,1.0,1.0,0.0,1.455e-06
1.611e-08,1.0,1.0,0.0,1.455e-06
1.612e-08,1.0,1.0,0.0,1.455e-06
1.613e-08,1.0,1.0,0.0,1.455e-06
1.614e-08,1.0,1.0,0.0,1.455e-06
1.615e-08,1.0,1.0,0.0,1.455e-06
1.616e-08,1.0,1.0,0.0,1.455e-06
1.617e-08,1.0,1.0,0.0,1.455e-06
1.618e-08,1.0,1.0,0.0,1.455e-06
1.619e-08,1.0,1.0,0.0,1.455e-06
1.62e-08,1.0,1.0,0.0,1.455e-06
1.621e-08,1.0,1.0,0.0,1.455e-06
1.622e-08,1.0,1.0,0.0,1.455e-06
1.623e-08,1.0,1.0,0.0,1.455e-06
1.624e-08,1.0,1.0,0.0,1.455e-06
1.625e-08,1.0,1.0,0.0,1.455e-06
1.626e-08,1.0,1.0,0.0,1.455e-06
1.627e-08,1.0,1.0,0.0,1.455e-06
1.628e-08,1.0,1.0,0.0,1.455e-06
1.629e-08,1.0,1.0,0.0,1.455e-06
1.63e-08,1.0,1.0,0.0,1.455e-06
1.631e-08,1.0,1.0,0.0,1.455e-06
1.632e-08,1.0,1.0,0.0,1.455e-06
1.633e-08,1.0,1.0,0.0,1.455e-06
1.634e-08,1.0,1.0,0.0,1.455e-06
1.635e-08,1.0,1.0,0.0,1.455e-06
1.636e-08,1.0,1.0,0.0,1.455e-06
1.637e-08,1.0,1.0,0.0,1.455e-06
1.638e-08,1.0,1.0,0.0,1.455e-06
1.639e-08,1.0,1.0,0.0,1.455e-06
1.64e-08,1.0,1.0,0.0,1.455e-06
1.641e-08,1.0,1.0,0.0,1.455e-06
1.642e-08,1.0,1.0,0.0,1.455e-06
1.643e-08,1.0,1.0,0.0,1.455e-06
1.644e-08,1.0,1.0,0.0,1.455e-06
1.645e-08,1.0,1.0,0.0,1.455e-06
1.646e-08,1.0,1.0,0.0,1.455e-06
1.647e-08,1.0,1.0,0.0,1.455e-06
1.648e-08,1.0,1.0,0.0,1.455e-06
1.649e-08,1.0,1.0,0.0,1.455e-06
1.65e-08,1.0,1.0,0.0,1.455e-06
1.651e-08,1.0,1.0,0.0,1.455e-06
1.652e-08,1.0,1.0,0.0,1.455e-06
1.653e-08,1.0,1.0,0.0,1.455e-06
1.654e-08,1.0,1.0,0.0,1.455e-06
1.655e-08,1.0,1.0,0.0,1.455e-06
1.656e-08,1.0,1.0,0.0,1.455e-06
1.657e-08,1.0,1.0,0.0,1.455e-06
1.658e-08,1.0,1.0,0.0,1.455e-06
1.659e-08,1.0,1.0,0.0,1.455e-06
1.66e-08,1.0,1.0,0.0,1.455e-06
1.661e-08,1.0,1.0,0.0,1.455e-06
1.662e-08,1.0,1.0,0.0,1.455e-06
1.663e-08,1.0,1.0,0.0,1.455e-06
1.664e-08,1.0,1.0,0.0,1.455e-06
1.665e-08,1.0,1.0,0.0,1.455e-06
1.666e-08,1.0,1.0,0.0,1.455e-06
1.667e-08,1.0,1.0,0.0,1.455e-06
1.668e-08,1.0,1.0,0.0,1.455e-06
1.669e-08,1.0,1.0,0.0,1.455e-06
1.67e-08,1.0,1.0,0.0,1.455e-06
1.671e-08,1.0,1.0,0.0,1.455e-06
1.672e-08,1.0,1.0,0.0,1.455e-06
1.673e-08,1.0,1.0,0.0,1.455e-06
1.674e-08,1.0,1.0,0.0,1.455e-06
1.675e-08,1.0,1.0,0.0,1.455e-06
1.676e-08,1.0,1.0,0.0,1.455e-06
1.677e-08,1.0,1.0,0.0,1.455e-06
1.678e-08,1.0,1.0,0.0,1.455e-06
1.679e-08,1.0,1.0,0.0,1.455e-06
1.68e-08,1.0,1.0,0.0,1.455e-06
1.681e-08,1.0,1.0,0.0,1.455e-06
1.682e-08,1.0,1.0,0.0,1.455e-06
1.683e-08,1.0,1.0,0.0,1.455e-06
1.684e-08,1.0,1.0,0.0,1.455e-06
1.685e-08,1.0,1.0,0.0,1.455e-06
1.686e-08,1.0,1.0,0.0,1.455e-06
1.687e-08,1.0,1.0,0.0,1.455e-06
1.688e-08,1.0,1.0,0.0,1.455e-06
1.689e-08,1.0,1.0,0.0,1.455e-06
1.69e-08,1.0,1.0,0.0,1.455e-06
1.691e-08,1.0,1.0,0.0,1.455e-06
1.692e-08,1.0,1.0,0.0,1.455e-06
1.693e-08,1.0,1.0,0.0,1.455e-06
1.694e-08,1.0,1.0,0.0,1.455e-06
1.695e-08,1.0,1.0,0.0,1.455e-06
1.696e-08,1.0,1.0,0.0,1.455e-06
1.697e-08,1.0,1.0,0.0,1.455e-06
1.698e-08,1.0,1.0,0.0,1.455e-06
1.699e-08,1.0,1.0,0.0,1.455e-06
1.7e-08,1.0,1.0,0.0,1.455e-06
1.701e-08,1.0,1.0,0.0,1.455e-06
1.702e-08,1.0,1.0,0.0,1.455e-06
1.703e-08,1.0,1.0,0.0,1.455e-06
1.704e-08,1.0,1.0,0.0,1.455e-06
1.705e-08,1.0,1.0,0.0,1.455e-06
1.706e-08,1.0,1.0,0.0,1.455e-06
1.707e-08,1.0,1.0,0.0,1.455e-06
1.708e-08,1.0,1.0,0.0,1.455e-06
1.709e-08,1.0,1.0,0.0,1.455e-06
1.71e-08,1.0,1.0,0.0,1.455e-06
1.711e-08,1.0,1.0,0.0,1.455e-06
1.712e-08,1.0,1.0,0.0,1.455e-06
1.713e-08,1.0,1.0,0.0,1.455e-06
1.714e-08,1.0,1.0,0.0,1.455e-06
1.715e-08,1.0,1.0,0.0,1.455e-06
1.716e-08,1.0,1.0,0.0,1.455e-06
1.717e-08,1.0,1.0,0.0,1.455e-06
1.718e-08,1.0,1.0,0.0,1.455e-06
1.719e-08,1.0,1.0,0.0,1.455e-06
1.72e-08,1.0,1.0,0.0,1.455e-06
1.721e-08,1.0,1.0,0.0,1.455e-06
1.722e-08,1.0,1.0,0.0,1.455e-06
1.723e-08,1.0,1.0,0.0,1.455e-06
1.724e-08,1.0,1.0,0.0,1.455e-06
1.725e-08,1.0,1.0,0.0,1.455e-06
1.726e-08,1.0,1.0,0.0,1.455e-06
1.727e-08,1.0,1.0,0.0,1.455e-06
1.728e-08,1.0,1.0,0.0,1.455e-06
1.729e-08,1.0,1.0,0.0,1.455e-06
1.73e-08,1.0,1.0,0.0,1.455e-06
1.731e-08,1.0,1.0,0.0,1.455e-06
1.732e-08,1.0,1.0,0.0,1.455e-06
1.733e-08,1.0,1.0,0.0,1.455e-06
1.734e-08,1.0,1.0,0.0,1.455e-06
1.735e-08,1.0,1.0,0.0,1.455e-06
1.736e-08,1.0,1.0,0.0,1.455e-06
1.737e-08,1.0,1.0,0.0,1.455e-06
1.738e-08,1.0,1.0,0.0,1.455e-06
1.739e-08,1.0,1.0,0.0,1.455e-06
1.74e-08,1.0,1.0,0.0,1.455e-06
1.741e-08,1.0,1.0,0.0,1.455e-06
1.742e-08,1.0,1.0,0.0,1.455e-06
1.743e-08,1.0,1.0,0.0,1.455e-06
1.744e-08,1.0,1.0,0.0,1.455e-06
1.745e-08,1.0,1.0,0.0,1.455e-06
1.746e-08,1.0,1.0,0.0,1.455e-06
1.747e-08,1.0,1.0,0.0,1.455e-06
1.748e-08,1.0,1.0,0.0,1.455e-06
1.749e-08,1.0,1.0,0.0,1.455e-06
1.75e-08,1.0,1.0,0.0,1.455e-06
1.751e-08,1.0,1.0,0.0,1.455e-06
1.752e-08,1.0,1.0,0.0,1.455e-06
1.753e-08,1.0,1.0,0.0,1.455e-06
1.754e-08,1.0,1.0,0.0,1.455e-06
1.755e-08,1.0,1.0,0.0,1.455e-06
1.756e-08,1.0,1.0,0.0,1.455e-06
1.757e-08,1.0,1.0,0.0,1.455e-06
1.758e-08,1.0,1.0,0.0,1.455e-06
1.759e-08,1.0,1.0,0.0,1.455e-06
1.76e-08,1.0,1.0,0.0,1.455e-06
1.761e-08,1.0,1.0,0.0,1.455e-06
1.762e-08,1.0,1.0,0.0,1.455e-06
1.763e-08,1.0,1.0,0.0,1.455e-06
1.764e-08,1.0,1.0,0.0,1.455e-06
1.765e-08,1.0,1.0,0.0,1.455e-06
1.766e-08,1.0,1.0,0.0,1.455e-06
1.767e-08,1.0,1.0,0.0,1.455e-06
1.768e-08,1.0,1.0,0.0,1.455e-06
1.769e-08,1.0,1.0,0.0,1.455e-06
1.77e-08,1.0,1.0,0.0,1.455e-06
1.771e-08,1.0,1.0,0.0,1.455e-06
1.772e-08,1.0,1.0,0.0,1.455e-06
1.773e-08,1.0,1.0,0.0,1.455e-06
1.774e-08,1.0,1.0,0.0,1.455e-06
1.775e-08,1.0,1.0,0.0,1.455e-06
1.776e-08,1.0,1.0,0.0,1.455e-06
1.777e-08,1.0,1.0,0.0,1.455e-06
1.778e-08,1.0,1.0,0.0,1.455e-06
1.779e-08,1.0,1.0,0.0,1.455e-06
1.78e-08,1.0,1.0,0.0,1.455e-06
1.781e-08,1.0,1.0,0.0,1.455e-06
1.782e-08,1.0,1.0,0.0,1.455e-06
1.783e-08,1.0,1.0,0.0,1.455e-06
1.784e-08,1.0,1.0,0.0,1.455e-06
1.785e-08,1.0,1.0,0.0,1.455e-06
1.786e-08,1.0,1.0,0.0,1.455e-06
1.787e-08,1.0,1.0,0.0,1.455e-06
1.788e-08,1.0,1.0,0.0,1.455e-06
1.789e-08,1.0,1.0,0.0,1.455e-06
1.79e-08,1.0,1.0,0.0,1.455e-06
1.791e-08,1.0,1.0,0.0,1.455e-06
1.792e-08,1.0,1.0,0.0,1.455e-06
1.793e-08,1.0,1.0,0.0,1.455e-06
1.794e-08,1.0,1.0,0.0,1.455e-06
1.795e-08,1.0,1.0,0.0,1.455e-06
1.796e-08,1.0,1.0,0.0,1.455e-06
1.797e-08,1.0,1.0,0.0,1.455e-06
1.798e-08,1.0,1.0,0.0,1.455e-06
1.799e-08,1.0,1.0,0.0,1.455e-06
1.8e-08,1.0,1.0,0.0,1.455e-06
1.801e-08,1.0,1.0,0.0,1.455e-06
1.802e-08,1.0,1.0,0.0,1.455e-06
1.803e-08,1.0,1.0,0.0,1.455e-06
1.804e-08,1.0,1.0,0.0,1.455e-06
1.805e-08,1.0,1.0,0.0,1.455e-06
1.806e-08,1.0,1.0,0.0,1.455e-06
1.807e-08,1.0,1.0,0.0,1.455e-06
1.808e-08,1.0,1.0,0.0,1.455e-06
1.809e-08,1.0,1.0,0.0,1.455e-06
1.81e-08,1.0,1.0,0.0,1.455e-06
1.811e-08,1.0,1.0,0.0,1.455e-06
1.812e-08,1.0,1.0,0.0,1.455e-06
1.813e-08,1.0,1.0,0.0,1.455e-06
1.814e-08,1.0,1.0,0.0,1.455e-06
1.815e-08,1.0,1.0,0.0,1.455e-06
1.816e-08,1.0,1.0,0.0,1.455e-06
1.817e-08,1.0,1.0,0.0,1.455e-06
1.818e-08,1.0,1.0,0.0,1.455e-06
1.819e-08,1.0,1.0,0.0,1.455e-06
1.82e-08,1.0,1.0,0.0,1.455e-06
1.821e-08,1.0,1.0,0.0,1.455e-06
1.822e-08,1.0,1.0,0.0,1.455e-06
1.823e-08,1.0,1.0,0.0,1.455e-06
1.824e-08,1.0,1.0,0.0,1.455e-06
1.825e-08,1.0,1.0,0.0,1.455e-06
1.826e-08,1.0,1.0,0.0,1.455e-06
1.827e-08,1.0,1.0,0.0,1.455e-06
1.828e-08,1.0,1.0,0.0,1.455e-06
1.829e-08,1.0,1.0,0.0,1.455e-06
1.83e-08,1.0,1.0,0.0,1.455e-06
1.831e-08,1.0,1.0,0.0,1.455e-06
1.832e-08,1.0,1.0,0.0,1.455e-06
1.833e-08,1.0,1.0,0.0,1.455e-06
1.834e-08,1.0,1.0,0.0,1.455e-06
1.835e-08,1.0,1.0,0.0,1.455e-06
1.836e-08,1.0,1.0,0.0,1.455e-06
1.837e-08,1.0,1.0,0.0,1.455e-06
1.838e-08,1.0,1.0,0.0,1.455e-06
1.839e-08,1.0,1.0,0.0,1.455e-06
1.84e-08,1.0,1.0,0.0,1.455e-06
1.841e-08,1.0,1.0,0.0,1.455e-06
1.842e-08,1.0,1.0,0.0,1.455e-06
1.843e-08,1.0,1.0,0.0,1.455e-06
