t,bp_number,bp_number_hh,bp_number_tt,loc_x_coarse,loc_x_fine,loc_y_fine
1.25e-09,1.0,1.0,0.0,1.825e-07,1.831379091492125e-07,4.999284578892295e-08
1.26e-09,1.0,1.0,0.0,1.825e-07,1.8331441568528138e-07,4.9984189385514126e-08
1.27e-09,1.0,1.0,0.0,1.825e-07,1.8351468765459793e-07,4.998358312741532e-08
1.28e-09,1.0,1.0,0.0,1.85e-07,1.8378930709971437e-07,4.9991586976580365e-08
1.29e-09,1.0,1.0,0.0,1.85e-07,1.8414365623334864e-07,5.000998985498757e-08
1.3e-09,1.0,1.0,0.0,1.85e-07,1.8452170821404246e-07,5.003633428390853e-08
1.31e-09,1.0,1.0,0.0,1.85e-07,1.848255757559881e-07,5.005329101480591e-08
1.32e-09,1.0,1.0,0.0,1.85e-07,1.8506689521431166e-07,5.004869774525077e-08
1.33e-09,1.0,1.0,0.0,1.85e-07,1.8527481868049317e-07,5.003053778419547e-08
1.34e-09,1.0,1.0,0.0,1.85e-07,1.8546173654077095e-07,5.0009468967865266e-08
1.35e-09,1.0,1.0,0.0,1.85e-07,1.8563549433243468e-07,4.999293205284212e-08
1.36e-09,1.0,1.0,0.0,1.85e-07,1.858085127024547e-07,4.998404819909249e-08
1.37e-09,1.0,1.0,0.0,1.85e-07,1.8600286617352464e-07,4.9983203218609384e-08
1.38e-09,1.0,1.0,0.0,1.875e-07,1.8626721196194991e-07,4.999091608529938e-08
1.39e-09,1.0,1.0,0.0,1.875e-07,1.8660974103599465e-07,5.0008805695895305e-08
1.4e-09,1.0,1.0,0.0,1.875e-07,1.8698737189219749e-07,5.003512216231887e-08
1.41e-09,1.0,1.0,0.0,1.875e-07,1.8729713073769712e-07,5.005390628367907e-08
1.42e-09,1.0,1.0,0.0,1.875e-07,1.8754198569014995e-07,5.005125298107087e-08
1.43e-09,1.0,1.0,0.0,1.875e-07,1.877515643899019e-07,5.003377051275384e-08
1.44e-09,1.0,1.0,0.0,1.875e-07,1.8793902019800707e-07,5.001228574936674e-08
1.45e-09,1.0,1.0,0.0,1.875e-07,1.8811174123341695e-07,4.9994685074466055e-08
1.46e-09,1.0,1.0,0.0,1.875e-07,1.8828072489910511e-07,4.998458441093017e-08
1.47e-09,1.0,1.0,0.0,1.875e-07,1.884654735789428e-07,4.9982487713017906e-08
1.48e-09,1.0,1.0,0.0,1.875e-07,1.8869817415923233e-07,4.998891486275165e-08
1.49e-09,1.0,1.0,0.0,1.9e-07,1.89029873404697e-07,5.0004860416043617e-08
1.5e-09,1.0,1.0,0.0,1.9e-07,1.8940684013069692e-07,5.003033117601082e-08
1.51e-09,1.0,1.0,0.0,1.9e-07,1.897326801801656e-07,5.0052744110036815e-08
1.52e-09,1.0,1.0,0.0,1.9e-07,1.8998800601762907e-07,5.00548433521571e-08
1.53e-09,1.0,1.0,0.0,1.9e-07,1.9020310282391657e-07,5.00395573878353e-08
1.54e-09,1.0,1.0,0.0,1.9e-07,1.9039385997668169e-07,5.0017890663664234e-08
1.55e-09,1.0,1.0,0.0,1.9e-07,1.905675813445897e-07,4.999854709643163e-08
1.56e-09,1.0,1.0,0.0,1.9e-07,1.9073335737526274e-07,4.998624560454118e-08
1.57e-09,1.0,1.0,0.0,1.9e-07,1.9090733645260383e-07,4.998192563036771e-08
1.58e-09,1.0,1.0,0.0,1.9e-07,1.911165111725983e-07,4.998588587333634e-08
1.59e-09,1.0,1.0,0.0,1.925e-07,1.9141257651874309e-07,4.9998919241812555e-08
1.6e-09,1.0,1.0,0.0,1.925e-07,1.9177714077380336e-07,5.002195089355667e-08
1.61e-09,1.0,1.0,0.0,1.925e-07,1.921267309863362e-07,5.004795882141373e-08
1.62e-09,1.0,1.0,0.0,1.925e-07,1.9240211092320237e-07,5.00578956557777e-08
1.63e-09,1.0,1.0,0.0,1.925e-07,1.9262790286852335e-07,5.004735380788956e-08
1.64e-09,1.0,1.0,0.0,1.925e-07,1.9282535459770247e-07,5.002654210118563e-08
1.65e-09,1.0,1.0,0.0,1.925e-07,1.930029987658207e-07,5.0005264295020095e-08
1.66e-09,1.0,1.0,0.0,1.925e-07,1.9316807364978393e-07,4.998985270165552e-08
1.67e-09,1.0,1.0,0.0,1.925e-07,1.9333305767737375e-07,4.99823391485821e-08
1.68e-09,1.0,1.0,0.0,1.925e-07,1.9351911979877005e-07,4.998292291937012e-08
1.69e-09,1.0,1.0,0.0,1.95e-07,1.937727485431986e-07,4.999210065376664e-08
