t,bp_number,bp_number_hh,bp_number_tt,loc_x_coarse,loc_x_fine,loc_y_fine
7.52e-09,1.0,1.0,0.0,3.65e-07,3.657154638723814e-07,4.9974824865583855e-08
7.53e-09,1.0,1.0,0.0,3.65e-07,3.659054475538862e-07,4.996983896165852e-08
7.54e-09,1.0,1.0,0.0,3.65e-07,3.6613837536033264e-07,4.997319439940511e-08
7.55e-09,1.0,1.0,0.0,3.6750000000000003e-07,3.664703587916479e-07,4.998592421777371e-08
7.56e-09,1.0,1.0,0.0,3.6750000000000003e-07,3.66862320517617e-07,5.000902742837081e-08
7.57e-09,1.0,1.0,0.0,3.6750000000000003e-07,3.672083249320654e-07,5.003225693922807e-08
7.58e-09,1.0,1.0,0.0,3.6750000000000003e-07,3.6747542604999854e-07,5.003642934958801e-08
7.59e-09,1.0,1.0,0.0,3.6750000000000003e-07,3.6769822422155423e-07,5.00226356234094e-08
7.6e-09,1.0,1.0,0.0,3.6750000000000003e-07,3.6789653466814274e-07,5.000217380547178e-08
7.61e-09,1.0,1.0,0.0,3.6750000000000003e-07,3.6807963511170575e-07,4.998386532702095e-08
7.62e-09,1.0,1.0,0.0,3.6750000000000003e-07,3.682588921004547e-07,4.997268321236361e-08
7.63e-09,1.0,1.0,0.0,3.6750000000000003e-07,3.6845515942137747e-07,4.996965578588036e-08
7.64e-09,1.0,1.0,0.0,3.6750000000000003e-07,3.6870416607656986e-07,4.9975141944111146e-08
7.65e-09,1.0,1.0,0.0,3.7e-07,3.6905883441831045e-07,4.9990362880009994e-08
7.66e-09,1.0,1.0,0.0,3.7e-07,3.694504442561785e-07,5.001513720599184e-08
7.67e-09,1.0,1.0,0.0,3.7e-07,3.697758854648673e-07,5.003521214035674e-08
7.68e-09,1.0,1.0,0.0,3.7e-07,3.7002970672305097e-07,5.0034356650015695e-08
7.69e-09,1.0,1.0,0.0,3.7e-07,3.702456130619507e-07,5.001803328905324e-08
7.7e-09,1.0,1.0,0.0,3.7e-07,3.704395146535624e-07,4.9997378798054626e-08
7.71e-09,1.0,1.0,0.0,3.7e-07,3.7062025566045546e-07,4.9980427803936694e-08
7.72e-09,1.0,1.0,0.0,3.7e-07,3.7080077612892294e-07,4.9971076971694335e-08
7.73e-09,1.0,1.0,0.0,3.7e-07,3.71004776991249e-07,4.996990667403344e-08
7.74e-09,1.0,1.0,0.0,3.7250000000000003e-07,3.712841364931391e-07,4.997734353476049e-08
7.75e-09,1.0,1.0,0.0,3.7250000000000003e-07,3.716456224052606e-07,4.999510136113365e-08
7.76e-09,1.0,1.0,0.0,3.7250000000000003e-07,3.7202975535933286e-07,5.002074202248148e-08
7.77e-09,1.0,1.0,0.0,3.7250000000000003e-07,3.723362274521264e-07,5.0036842967378074e-08
7.78e-09,1.0,1.0,0.0,3.7250000000000003e-07,3.72579311852909e-07,5.003160543276075e-08
7.79e-09,1.0,1.0,0.0,3.7250000000000003e-07,3.72789399223138e-07,5.00134625111608e-08
7.8e-09,1.0,1.0,0.0,3.7250000000000003e-07,3.729794968741319e-07,4.999301411907158e-08
7.81e-09,1.0,1.0,0.0,3.7250000000000003e-07,3.7315856260320817e-07,4.99775321474529e-08
7.82e-09,1.0,1.0,0.0,3.7250000000000003e-07,3.7334132378675423e-07,4.996993855488503e-08
7.83e-09,1.0,1.0,0.0,3.7250000000000003e-07,3.7355440791839294e-07,4.9970546607167205e-08
7.84e-09,1.0,1.0,0.0,3.75e-07,3.7385226717603176e-07,4.9980042532112935e-08
7.85e-09,1.0,1.0,0.0,3.75e-07,3.742288123769345e-07,5.000001425881606e-08
7.86e-09,1.0,1.0,0.0,3.75e-07,3.746005716036106e-07,5.0025585561552884e-08
7.87e-09,1.0,1.0,0.0,3.75e-07,3.7489044736692347e-07,5.0037347448562697e-08
7.88e-09,1.0,1.0,0.0,3.75e-07,3.751247856602385e-07,5.002842270423469e-08
7.89e-09,1.0,1.0,0.0,3.75e-07,3.7532987357599736e-07,5.000903025008712e-08
7.9e-09,1.0,1.0,0.0,3.75e-07,3.7551671192971067e-07,4.998911135906742e-08
7.91e-09,1.0,1.0,0.0,3.75e-07,3.7569477054950467e-07,4.997512548665953e-08
7.92e-09,1.0,1.0,0.0,3.75e-07,3.7588069014255106e-07,4.99691933863286e-08
7.93e-09,1.0,1.0,0.0,3.75e-07,3.761040567497328e-07,4.9971532295106096e-08
7.94e-09,1.0,1.0,0.0,3.775e-07,3.7641341140060906e-07,4.9982931784463874e-08
7.95e-09,1.0,1.0,0.0,3.775e-07,3.7679979418570417e-07,5.000497395050722e-08
7.96e-09,1.0,1.0,0.0,3.775e-07,3.77156859657617e-07,5.002956997928975e-08
7.97e-09,1.0,1.0,0.0,3.775e-07,3.7743302449809976e-07,5.0037016558856985e-08
7.98e-09,1.0,1.0,0.0,3.775e-07,3.7766049365543706e-07,5.0025119265048105e-08
7.99e-09,1.0,1.0,0.0,3.775e-07,3.7786150588851107e-07,5.0004923029306435e-08
8e-09,1.0,1.0,0.0,3.775e-07,3.780457641321426e-07,4.998578115007606e-08
8.01e-09,1.0,1.0,0.0,3.775e-07,3.782235663386172e-07,4.9973301796645214e-08
8.02e-09,1.0,1.0,0.0,3.775e-07,3.7841357094699304e-07,4.996892830455762e-08
8.03e-09,1.0,1.0,0.0,3.775e-07,3.786482771082214e-07,4.997296082604056e-08
8.04e-09,1.0,1.0,0.0,3.8e-07,3.789883355015678e-07,4.998622823544002e-08
8.05e-09,1.0,1.0,0.0,3.8e-07,3.793788120060501e-07,5.000982606981367e-08
8.06e-09,1.0,1.0,0.0,3.8e-07,3.7971983592757837e-07,5.00325486819396e-08
8.07e-09,1.0,1.0,0.0,3.8e-07,3.7998382562516685e-07,5.0035828816711646e-08
8.08e-09,1.0,1.0,0.0,3.8e-07,3.802049027126932e-07,5.0021518055006076e-08
8.09e-09,1.0,1.0,0.0,3.8e-07,3.804018499299591e-07,5.000087429337938e-08
8.1e-09,1.0,1.0,0.0,3.8e-07,3.805836323943831e-07,4.9982637698901e-08
8.11e-09,1.0,1.0,0.0,3.8e-07,3.8076154574484686e-07,4.99715833541065e-08
8.12e-09,1.0,1.0,0.0,3.8e-07,3.809562387939145e-07,4.996866077764564e-08
8.13e-09,1.0,1.0,0.0,3.8e-07,3.8120294085144665e-07,4.997428498355627e-08
8.14e-09,1.0,1.0,0.0,3.825e-07,3.8154722213201597e-07,4.9989510499084454e-08
8.15e-09,1.0,1.0,0.0,3.825e-07,3.819372568581493e-07,5.001438458131411e-08
8.16e-09,1.0,1.0,0.0,3.825e-07,3.8226335938831356e-07,5.0034772480264344e-08
8.17e-09,1.0,1.0,0.0,3.825e-07,3.8251793251711957e-07,5.0034306637603067e-08
8.18e-09,1.0,1.0,0.0,3.825e-07,3.8273419468076986e-07,5.0018135529784716e-08
8.19e-09,1.0,1.0,0.0,3.825e-07,3.829280389107445e-07,4.99973735612841e-08
8.2e-09,1.0,1.0,0.0,3.825e-07,3.8310812110898165e-07,4.998013964679588e-08
8.21e-09,1.0,1.0,0.0,3.825e-07,3.832868977958929e-07,4.99704602908064e-08
8.22e-09,1.0,1.0,0.0,3.825e-07,3.8348707197743824e-07,4.9968953408629106e-08
8.23e-09,1.0,1.0,0.0,3.85e-07,3.8376449301159327e-07,4.997582928952785e-08
8.24e-09,1.0,1.0,0.0,3.85e-07,3.841178676110847e-07,4.9993004256324476e-08
8.25e-09,1.0,1.0,0.0,3.85e-07,3.8450317517206136e-07,5.001854291229813e-08
8.26e-09,1.0,1.0,0.0,3.85e-07,3.848149033939323e-07,5.0036081358740444e-08
8.27e-09,1.0,1.0,0.0,3.85e-07,3.850609412519904e-07,5.0032272111141206e-08
8.28e-09,1.0,1.0,0.0,3.85e-07,3.852724558551203e-07,5.0014643711332946e-08
8.29e-09,1.0,1.0,0.0,3.85e-07,3.8546314346900064e-07,4.999395670220895e-08
8.3e-09,1.0,1.0,0.0,3.85e-07,3.8564162599968657e-07,4.9977751992161093e-08
8.31e-09,1.0,1.0,0.0,3.85e-07,3.8582153790877055e-07,4.996934564339383e-08
8.32e-09,1.0,1.0,0.0,3.85e-07,3.860275948003137e-07,4.996913016252328e-08
8.33e-09,1.0,1.0,0.0,3.875e-07,3.863123519558469e-07,4.9977631304928854e-08
8.34e-09,1.0,1.0,0.0,3.875e-07,3.866778870986295e-07,4.9996462502960774e-08
8.35e-09,1.0,1.0,0.0,3.875e-07,3.870559427956574e-07,5.002222549226711e-08
8.36e-09,1.0,1.0,0.0,3.875e-07,3.8735515644262284e-07,5.0036787266575206e-08
8.37e-09,1.0,1.0,0.0,3.875e-07,3.8759437854278193e-07,5.0030135449960656e-08
8.38e-09,1.0,1.0,0.0,3.875e-07,3.878020587098194e-07,5.001140345865578e-08
8.39e-09,1.0,1.0,0.0,3.875e-07,3.879901794338855e-07,4.999097518609239e-08
8.4e-09,1.0,1.0,0.0,3.875e-07,3.8816758391446284e-07,4.9975823797328674e-08
8.41e-09,1.0,1.0,0.0,3.875e-07,3.8834914784094896e-07,4.996860361689575e-08
8.42e-09,1.0,1.0,0.0,3.875e-07,3.8856155083226995e-07,4.9969614914762436e-08
8.43e-09,1.0,1.0,0.0,3.9e-07,3.8885890919582514e-07,4.9979518410650056e-08
8.44e-09,1.0,1.0,0.0,3.9e-07,3.892338296427386e-07,4.999984544216538e-08
8.45e-09,1.0,1.0,0.0,3.9e-07,3.896029847995028e-07,5.002540348085456e-08
8.46e-09,1.0,1.0,0.0,3.9e-07,3.898912860022926e-07,5.003696018908612e-08
8.47e-09,1.0,1.0,0.0,3.9e-07,3.9012476967539886e-07,5.002789597478363e-08
8.48e-09,1.0,1.0,0.0,3.9e-07,3.9032909921108764e-07,5.0008360807171275e-08
8.49e-09,1.0,1.0,0.0,3.9e-07,3.905149842812909e-07,4.9988304900017454e-08
8.5e-09,1.0,1.0,0.0,3.9e-07,3.906916374255138e-07,4.9974175562727875e-08
8.51e-09,1.0,1.0,0.0,3.9e-07,3.9087518694447527e-07,4.9968067878084334e-08
8.52e-09,1.0,1.0,0.0,3.9e-07,3.9109420452819073e-07,4.997022433034752e-08
8.53e-09,1.0,1.0,0.0,3.925e-07,3.9140372940267766e-07,4.9981468349262005e-08
8.54e-09,1.0,1.0,0.0,3.925e-07,3.9178529355849823e-07,5.0003089557493905e-08
8.55e-09,1.0,1.0,0.0,3.925e-07,3.9214479632744133e-07,5.002805628752581e-08
8.56e-09,1.0,1.0,0.0,3.925e-07,3.924237069669324e-07,5.0036734891648695e-08
8.57e-09,1.0,1.0,0.0,3.925e-07,3.92652331599042e-07,5.002563248629391e-08
8.58e-09,1.0,1.0,0.0,3.925e-07,3.9285371613179987e-07,5.000553100686719e-08
8.59e-09,1.0,1.0,0.0,3.925e-07,3.930376650337998e-07,4.998593926449503e-08
8.6e-09,1.0,1.0,0.0,3.925e-07,3.932138561503707e-07,4.997277034202525e-08
8.61e-09,1.0,1.0,0.0,3.925e-07,3.9339964173886735e-07,4.99676922664376e-08
8.62e-09,1.0,1.0,0.0,3.925e-07,3.936253967092594e-07,4.997093546501383e-08
8.63e-09,1.0,1.0,0.0,3.9500000000000003e-07,3.9394638029311856e-07,4.998343260408798e-08
8.64e-09,1.0,1.0,0.0,3.9500000000000003e-07,3.943320798117616e-07,5.000616321544501e-08
8.65e-09,1.0,1.0,0.0,3.9500000000000003e-07,3.94681864831313e-07,5.003020074104531e-08
8.66e-09,1.0,1.0,0.0,3.9500000000000003e-07,3.949527530784475e-07,5.0036215827478534e-08
8.67e-09,1.0,1.0,0.0,3.9500000000000003e-07,3.951772425991863e-07,5.0023417875194524e-08
8.68e-09,1.0,1.0,0.0,3.9500000000000003e-07,3.9537603543052827e-07,5.0002920582652275e-08
8.69e-09,1.0,1.0,0.0,3.9500000000000003e-07,3.955583131884775e-07,4.998385396800226e-08
8.7e-09,1.0,1.0,0.0,3.9500000000000003e-07,3.957342892510967e-07,4.997158521456595e-08
8.71e-09,1.0,1.0,0.0,3.9500000000000003e-07,3.959224843124891e-07,4.9967438663213894e-08
8.72e-09,1.0,1.0,0.0,3.9500000000000003e-07,3.9615494985057536e-07,4.997170437546481e-08
8.73e-09,1.0,1.0,0.0,3.975e-07,3.9648647110552536e-07,4.9985349077322345e-08
8.74e-09,1.0,1.0,0.0,3.975e-07,3.9687415469145847e-07,5.000902327505945e-08
8.75e-09,1.0,1.0,0.0,3.975e-07,3.9721463145149404e-07,5.0031897535815186e-08
8.76e-09,1.0,1.0,0.0,3.975e-07,3.974786993221119e-07,5.0035484011672173e-08
8.77e-09,1.0,1.0,0.0,3.975e-07,3.976996501905748e-07,5.002130175834034e-08
8.78e-09,1.0,1.0,0.0,3.975e-07,3.978961675802976e-07,5.0000543405124135e-08
8.79e-09,1.0,1.0,0.0,3.975e-07,3.9807701109254845e-07,4.998201619005771e-08
8.8e-09,1.0,1.0,0.0,3.975e-07,3.982529684313149e-07,4.997059171298646e-08
8.81e-09,1.0,1.0,0.0,3.975e-07,3.984436703064724e-07,4.9967289295016675e-08
8.82e-09,1.0,1.0,0.0,3.975e-07,3.986826833399548e-07,4.997248621814225e-08
8.83e-09,1.0,1.0,0.0,4e-07,3.990164760392061e-07,4.998712280093399e-08
8.84e-09,1.0,1.0,0.0,4e-07,3.99404612034437e-07,5.001160342858781e-08
8.85e-09,1.0,1.0,0.0,4e-07,3.9973679165644795e-07,5.003328193672086e-08
8.86e-09,1.0,1.0,0.0,4e-07,3.9999547342358516e-07,5.0034709741153234e-08
8.87e-09,1.0,1.0,0.0,4e-07,4.0021371628632714e-07,5.001940453297748e-08
8.88e-09,1.0,1.0,0.0,4e-07,4.0040847477293016e-07,4.999852884850315e-08
8.89e-09,1.0,1.0,0.0,4e-07,4.005882605058232e-07,4.998053304130851e-08
8.9e-09,1.0,1.0,0.0,4e-07,4.0076445324694214e-07,4.9969882541198777e-08
8.91e-09,1.0,1.0,0.0,4e-07,4.009577416641815e-07,4.9967383985118885e-08
8.92e-09,1.0,1.0,0.0,4e-07,4.0120306166135057e-07,4.997344904346211e-08
8.93e-09,1.0,1.0,0.0,4.025e-07,4.0155769613462176e-07,4.998893897093254e-08
8.94e-09,1.0,1.0,0.0,4.025e-07,4.0194463503971133e-07,5.0013907958488805e-08
8.95e-09,1.0,1.0,0.0,4.025e-07,4.022687236263329e-07,5.003420632039372e-08
8.96e-09,1.0,1.0,0.0,4.025e-07,4.0252215651010274e-07,5.003369877178921e-08
8.97e-09,1.0,1.0,0.0,4.025e-07,4.0273745700969234e-07,5.001745188482201e-08
8.98e-09,1.0,1.0,0.0,4.025e-07,4.0293023340426995e-07,4.999650585607089e-08
8.99e-09,1.0,1.0,0.0,4.025e-07,4.031088311046429e-07,4.9979009398126046e-08
9e-09,1.0,1.0,0.0,4.025e-07,4.0328515093438834e-07,4.996903666456669e-08
9.01e-09,1.0,1.0,0.0,4.025e-07,4.034808309297069e-07,4.9967218968548794e-08
9.02e-09,1.0,1.0,0.0,4.05e-07,4.0373746103913826e-07,4.997376239355772e-08
9.03e-09,1.0,1.0,0.0,4.05e-07,4.0408117768240403e-07,4.999051475651449e-08
9.04e-09,1.0,1.0,0.0,4.05e-07,4.044664633558399e-07,5.001594904194645e-08
9.05e-09,1.0,1.0,0.0,4.05e-07,4.047840393393358e-07,5.003497120801549e-08
9.06e-09,1.0,1.0,0.0,4.05e-07,4.0503376296167347e-07,5.0032866033828e-08
9.07e-09,1.0,1.0,0.0,4.05e-07,4.0524714467069654e-07,5.001587655534419e-08
9.08e-09,1.0,1.0,0.0,4.05e-07,4.0543863013764663e-07,4.999493057091095e-08
9.09e-09,1.0,1.0,0.0,4.05e-07,4.0561650985538797e-07,4.997793546328213e-08
9.1e-09,1.0,1.0,0.0,4.05e-07,4.0579322419900084e-07,4.9968581472580325e-08
9.11e-09,1.0,1.0,0.0,4.05e-07,4.059912950050639e-07,4.996738568580847e-08
9.12e-09,1.0,1.0,0.0,4.075e-07,4.0626593454656513e-07,4.997459452591204e-08
9.13e-09,1.0,1.0,0.0,4.075e-07,4.0661547119868545e-07,4.9992049674357526e-08
9.14e-09,1.0,1.0,0.0,4.075e-07,4.0699821689069047e-07,5.001766151172234e-08
9.15e-09,1.0,1.0,0.0,4.075e-07,4.073095048381776e-07,5.003539885293632e-08
9.16e-09,1.0,1.0,0.0,4.075e-07,4.075554343383084e-07,5.003187535779365e-08
9.17e-09,1.0,1.0,0.0,4.075e-07,4.077666088837885e-07,5.00142606612007e-08
9.18e-09,1.0,1.0,0.0,4.075e-07,4.0795655594899417e-07,4.9993342156340166e-08
9.19e-09,1.0,1.0,0.0,4.075e-07,4.0813355878812787e-07,4.9976774064082826e-08
9.2e-09,1.0,1.0,0.0,4.075e-07,4.083105055863287e-07,4.9967935026458454e-08
9.21e-09,1.0,1.0,0.0,4.075e-07,4.085106379303349e-07,4.996726309175553e-08
9.22e-09,1.0,1.0,0.0,4.1e-07,4.087773593327731e-07,4.9975131684434525e-08
9.23e-09,1.0,1.0,0.0,4.1e-07,4.09131859995475e-07,4.999328975115551e-08
9.24e-09,1.0,1.0,0.0,4.1e-07,4.0951228713824907e-07,5.0019135636093725e-08
9.25e-09,1.0,1.0,0.0,4.1e-07,4.098188929947927e-07,5.003580521501856e-08
9.26e-09,1.0,1.0,0.0,4.1e-07,4.1006237620520294e-07,5.003112232299533e-08
9.27e-09,1.0,1.0,0.0,4.1e-07,4.1027225495753576e-07,5.001304552785464e-08
9.28e-09,1.0,1.0,0.0,4.1e-07,4.1046129947677905e-07,4.999220311856379e-08
9.29e-09,1.0,1.0,0.0,4.1e-07,4.106378353636654e-07,4.9976015212555757e-08
9.3e-09,1.0,1.0,0.0,4.1e-07,4.108151854655015e-07,4.996764598708714e-08
9.31e-09,1.0,1.0,0.0,4.1e-07,4.1101725402401235e-07,4.996746809688564e-08
9.32e-09,1.0,1.0,0.0,4.125e-07,4.1130071381257795e-07,4.9975804276822e-08
9.33e-09,1.0,1.0,0.0,4.125e-07,4.1165892199984624e-07,4.999444455878819e-08
9.34e-09,1.0,1.0,0.0,4.125e-07,4.1203660840464877e-07,5.0020303347949324e-08
9.35e-09,1.0,1.0,0.0,4.125e-07,4.123386903282414e-07,5.003593427516375e-08
9.36e-09,1.0,1.0,0.0,4.125e-07,4.125795003251833e-07,5.0030271181054896e-08
9.37e-09,1.0,1.0,0.0,4.125e-07,4.127877446309426e-07,5.001180533766043e-08
9.38e-09,1.0,1.0,0.0,4.125e-07,4.129756439541176e-07,4.9991016056670176e-08
9.39e-09,1.0,1.0,0.0,4.125e-07,4.1315153117865186e-07,4.9975141709604205e-08
9.4e-09,1.0,1.0,0.0,4.125e-07,4.1332905230105844e-07,4.996714127501159e-08
9.41e-09,1.0,1.0,0.0,4.125e-07,4.135326403188661e-07,4.996733299453789e-08
9.42e-09,1.0,1.0,0.0,4.15e-07,4.13814078454201e-07,4.997626230796307e-08
9.43e-09,1.0,1.0,0.0,4.15e-07,4.1417520618725113e-07,4.999537131469466e-08
9.44e-09,1.0,1.0,0.0,4.15e-07,4.1455060085226144e-07,5.002123086485207e-08
9.45e-09,1.0,1.0,0.0,4.15e-07,4.1484931529184535e-07,5.003604158561545e-08
9.46e-09,1.0,1.0,0.0,4.15e-07,4.150883017780056e-07,5.0029626001503535e-08
9.47e-09,1.0,1.0,0.0,4.15e-07,4.1529547304467136e-07,5.001085638539207e-08
9.48e-09,1.0,1.0,0.0,4.15e-07,4.154826004160057e-07,4.999013568189373e-08
9.49e-09,1.0,1.0,0.0,4.15e-07,4.156580658077676e-07,4.9974532038849416e-08
9.5e-09,1.0,1.0,0.0,4.15e-07,4.158357865352285e-07,4.9966823650889796e-08
9.51e-09,1.0,1.0,0.0,4.15e-07,4.1604060779493183e-07,4.9967329208802796e-08
9.52e-09,1.0,1.0,0.0,4.175e-07,4.1632466476676465e-07,4.997659878608461e-08
9.53e-09,1.0,1.0,0.0,4.175e-07,4.166878862749802e-07,4.99960840420552e-08
9.54e-09,1.0,1.0,0.0,4.175e-07,4.1706133377954546e-07,5.0021937012153056e-08
9.55e-09,1.0,1.0,0.0,4.175e-07,4.1735745258159177e-07,5.003607592305461e-08
9.56e-09,1.0,1.0,0.0,4.175e-07,4.1759503991683416e-07,5.002909642194924e-08
9.57e-09,1.0,1.0,0.0,4.175e-07,4.178013781721484e-07,5.0010106854685125e-08
9.58e-09,1.0,1.0,0.0,4.175e-07,4.179878928028602e-07,4.998942969068874e-08
9.59e-09,1.0,1.0,0.0,4.175e-07,4.181630031804272e-07,4.997403794560553e-08
9.6e-09,1.0,1.0,0.0,4.175e-07,4.1834083627160105e-07,4.99665581850803e-08
9.61e-09,1.0,1.0,0.0,4.175e-07,4.185465256454788e-07,4.9967288114910084e-08
9.62e-09,1.0,1.0,0.0,4.2e-07,4.1883242984135303e-07,4.997682663708172e-08
9.63e-09,1.0,1.0,0.0,4.2e-07,4.1919701139483107e-07,4.9996565851542985e-08
9.64e-09,1.0,1.0,0.0,4.2e-07,4.195689308998777e-07,5.002242392239711e-08
9.65e-09,1.0,1.0,0.0,4.2e-07,4.198631902411773e-07,5.0036072933313704e-08
9.66e-09,1.0,1.0,0.0,4.2e-07,4.200997748794496e-07,5.002868380813027e-08
9.67e-09,1.0,1.0,0.0,4.2e-07,4.2030550217734474e-07,5.0009551596660664e-08
9.68e-09,1.0,1.0,0.0,4.2e-07,4.204915581963251e-07,4.998890259291787e-08
9.69e-09,1.0,1.0,0.0,4.2e-07,4.206663736344544e-07,4.997364602205315e-08
9.7e-09,1.0,1.0,0.0,4.2e-07,4.2084421213572224e-07,4.996633168825351e-08
9.71e-09,1.0,1.0,0.0,4.2e-07,4.2105038561405277e-07,4.996721832207441e-08
9.72e-09,1.0,1.0,0.0,4.2250000000000003e-07,4.2133735075905736e-07,4.997694455783008e-08
9.73e-09,1.0,1.0,0.0,4.2250000000000003e-07,4.21702634916481e-07,4.999683566426683e-08
9.74e-09,1.0,1.0,0.0,4.2250000000000003e-07,4.2207349927355496e-07,5.0022683764122694e-08
9.75e-09,1.0,1.0,0.0,4.2250000000000003e-07,4.223665947936077e-07,5.003605002252685e-08
9.76e-09,1.0,1.0,0.0,4.2250000000000003e-07,4.226025565049604e-07,5.002840250160089e-08
9.77e-09,1.0,1.0,0.0,4.2250000000000003e-07,4.2280788566463194e-07,5.0009178273423306e-08
9.78e-09,1.0,1.0,0.0,4.2250000000000003e-07,4.229936268077888e-07,4.998855120499047e-08
9.79e-09,1.0,1.0,0.0,4.2250000000000003e-07,4.2316820525130345e-07,4.997335915091281e-08
9.8e-09,1.0,1.0,0.0,4.2250000000000003e-07,4.2334593453764904e-07,4.996612928828016e-08
9.81e-09,1.0,1.0,0.0,4.2250000000000003e-07,4.235521921416456e-07,4.9967113230969996e-08
9.82e-09,1.0,1.0,0.0,4.25e-07,4.2383943466306435e-07,4.997692870360346e-08
9.83e-09,1.0,1.0,0.0,4.25e-07,4.242048046835203e-07,4.999690849435522e-08
9.84e-09,1.0,1.0,0.0,4.25e-07,4.245751237908896e-07,5.0022731723414425e-08
9.85e-09,1.0,1.0,0.0,4.25e-07,4.248677209184042e-07,5.0036001772274536e-08
9.86e-09,1.0,1.0,0.0,4.25e-07,4.251034216134004e-07,5.0028264351108896e-08
9.87e-09,1.0,1.0,0.0,4.25e-07,4.2530856515104733e-07,5.0008987707443526e-08
9.88e-09,1.0,1.0,0.0,4.25e-07,4.254941281194072e-07,4.998836121350354e-08
9.89e-09,1.0,1.0,0.0,4.25e-07,4.256685216832911e-07,4.9973180951063964e-08
9.9e-09,1.0,1.0,0.0,4.25e-07,4.2584602991675325e-07,4.996595316773933e-08
9.91e-09,1.0,1.0,0.0,4.25e-07,4.260519700668569e-07,4.996695583948198e-08
9.92e-09,1.0,1.0,0.0,4.275e-07,4.2633146569589305e-07,4.997666321373194e-08
9.93e-09,1.0,1.0,0.0,4.275e-07,4.2669645536410885e-07,4.999671971088763e-08
9.94e-09,1.0,1.0,0.0,4.275e-07,4.2706697976063503e-07,5.002263839183249e-08
9.95e-09,1.0,1.0,0.0,4.275e-07,4.273601063193649e-07,5.003599994854159e-08
9.96e-09,1.0,1.0,0.0,4.275e-07,4.275962601623594e-07,5.0028354179098635e-08
9.97e-09,1.0,1.0,0.0,4.275e-07,4.278017114539042e-07,5.000910648676192e-08
9.98e-09,1.0,1.0,0.0,4.275e-07,4.2798743896057775e-07,4.9988445616427424e-08
9.99e-09,1.0,1.0,0.0,4.275e-07,4.2816182748808606e-07,4.997322827076675e-08
1e-08,1.0,1.0,0.0,4.275e-07,4.283390867898663e-07,4.9965963380695646e-08
1.001e-08,1.0,1.0,0.0,4.275e-07,4.285443820490533e-07,4.9966910256731886e-08
1.002e-08,1.0,1.0,0.0,4.3e-07,4.288352589352697e-07,4.997649105444654e-08
1.003e-08,1.0,1.0,0.0,4.3e-07,4.2919899751864057e-07,4.999639558203085e-08
1.004e-08,1.0,1.0,0.0,4.3e-07,4.295697358450066e-07,5.002226449576066e-08
1.005e-08,1.0,1.0,0.0,4.3e-07,4.2986330156570527e-07,5.0035833824312316e-08
1.006e-08,1.0,1.0,0.0,4.3e-07,4.30099517670048e-07,5.002838241120439e-08
1.007e-08,1.0,1.0,0.0,4.3e-07,4.303049133930581e-07,5.0009180869513016e-08
1.008e-08,1.0,1.0,0.0,4.3e-07,4.30490541102916e-07,4.998845536449237e-08
1.009e-08,1.0,1.0,0.0,4.3e-07,4.30664709807271e-07,4.997311551051184e-08
1.01e-08,1.0,1.0,0.0,4.3e-07,4.3084145254166035e-07,4.996570913336922e-08
1.011e-08,1.0,1.0,0.0,4.3e-07,4.310456185496103e-07,4.996650272430859e-08
1.012e-08,1.0,1.0,0.0,4.325e-07,4.31321865196121e-07,4.997600283270496e-08
1.013e-08,1.0,1.0,0.0,4.325e-07,4.316840100350138e-07,4.999578978969689e-08
1.014e-08,1.0,1.0,0.0,4.325e-07,4.3205588953498827e-07,5.002174606401115e-08
1.015e-08,1.0,1.0,0.0,4.325e-07,4.323512733672817e-07,5.0035805046261346e-08
1.016e-08,1.0,1.0,0.0,4.325e-07,4.3258864098920793e-07,5.002872657606665e-08
1.017e-08,1.0,1.0,0.0,4.325e-07,4.3279476081375885e-07,5.000965103359769e-08
1.018e-08,1.0,1.0,0.0,4.325e-07,4.329808336165646e-07,4.99888766535289e-08
1.019e-08,1.0,1.0,0.0,4.325e-07,4.331551093796698e-07,4.997336202507311e-08
1.02e-08,1.0,1.0,0.0,4.325e-07,4.3333141338442275e-07,4.9965767326361286e-08
1.021e-08,1.0,1.0,0.0,4.325e-07,4.335342187820135e-07,4.9966392390691616e-08
1.022e-08,1.0,1.0,0.0,4.35e-07,4.3382040542328824e-07,4.997560171637688e-08
1.023e-08,1.0,1.0,0.0,4.35e-07,4.341800579790895e-07,4.999505172224689e-08
1.024e-08,1.0,1.0,0.0,4.35e-07,4.3455296759644566e-07,5.0020971130492495e-08
1.025e-08,1.0,1.0,0.0,4.35e-07,4.348500945366277e-07,5.0035581423881116e-08
1.026e-08,1.0,1.0,0.0,4.35e-07,4.3508824402130123e-07,5.0028994488890743e-08
1.027e-08,1.0,1.0,0.0,4.35e-07,4.352947069305016e-07,5.001008593531067e-08
1.028e-08,1.0,1.0,0.0,4.35e-07,4.3548096388570056e-07,4.9989215223824e-08
1.029e-08,1.0,1.0,0.0,4.35e-07,4.3565515223646594e-07,4.9973451182919195e-08
1.03e-08,1.0,1.0,0.0,4.35e-07,4.358307646389221e-07,4.9965583874548814e-08
1.031e-08,1.0,1.0,0.0,4.35e-07,4.360317803692619e-07,4.9965922624471573e-08
1.032e-08,1.0,1.0,0.0,4.375e-07,4.363019603857895e-07,4.997485754988497e-08
