t,bp_number,bp_number_hh,bp_number_tt,loc_x_coarse
5.25e-09,1.0,1.0,0.0,3.825e-07
5.26e-09,1.0,1.0,0.0,3.825e-07
5.27e-09,1.0,1.0,0.0,3.825e-07
5.28e-09,1.0,1.0,0.0,3.825e-07
5.29e-09,1.0,1.0,0.0,3.825e-07
5.3e-09,1.0,1.0,0.0,3.85e-07
5.31e-09,1.0,1.0,0.0,3.85e-07
5.32e-09,1.0,1.0,0.0,3.85e-07
5.33e-09,1.0,1.0,0.0,3.85e-07
5.34e-09,1.0,1.0,0.0,3.85e-07
5.35e-09,1.0,1.0,0.0,3.85e-07
5.36e-09,1.0,1.0,0.0,3.875e-07
5.37e-09,1.0,1.0,0.0,3.875e-07
5.38e-09,1.0,1.0,0.0,3.875e-07
5.39e-09,1.0,1.0,0.0,3.875e-07
5.4e-09,1.0,1.0,0.0,3.875e-07
5.41e-09,1.0,1.0,0.0,3.875e-07
5.42e-09,1.0,1.0,0.0,3.9e-07
5.43e-09,1.0,1.0,0.0,3.9e-07
5.44e-09,1.0,1.0,0.0,3.9e-07
5.45e-09,1.0,1.0,0.0,3.9e-07
5.46e-09,1.0,1.0,0.0,3.9e-07
5.47e-09,1.0,1.0,0.0,3.9e-07
5.48e-09,1.0,1.0,0.0,3.925e-07
5.49e-09,1.0,1.0,0.0,3.925e-07
5.5e-09,1.0,1.0,0.0,3.925e-07
5.51e-09,1.0,1.0,0.0,3.925e-07
5.52e-09,1.0,1.0,0.0,3.925e-07
5.53e-09,1.0,1.0,0.0,3.925e-07
5.54e-09,1.0,1.0,0.0,3.9500000000000003e-07
5.55e-09,1.0,1.0,0.0,3.9500000000000003e-07
5.56e-09,1.0,1.0,0.0,3.9500000000000003e-07
5.57e-09,1.0,1.0,0.0,3.9500000000000003e-07
5.58e-09,1.0,1.0,0.0,3.9500000000000003e-07
5.59e-09,1.0,1.0,0.0,3.9500000000000003e-07
5.6e-09,1.0,1.0,0.0,3.975e-07
5.61e-09,1.0,1.0,0.0,3.975e-07
5.62e-09,1.0,1.0,0.0,3.975e-07
5.63e-09,1.0,1.0,0.0,3.975e-07
5.64e-09,1.0,1.0,0.0,3.975e-07
5.65e-09,1.0,1.0,0.0,3.975e-07
5.66e-09,1.0,1.0,0.0,4e-07
5.67e-09,1.0,1.0,0.0,4e-07
5.68e-09,1.0,1.0,0.0,4e-07
5.69e-09,1.0,1.0,0.0,4e-07
5.7e-09,1.0,1.0,0.0,4e-07
5.71e-09,1.0,1.0,0.0,4e-07
5.72e-09,1.0,1.0,0.0,4.025e-07
5.73e-09,1.0,1.0,0.0,4.025e-07
5.74e-09,1.0,1.0,0.0,4.025e-07
5.75e-09,1.0,1.0,0.0,4.025e-07
5.76e-09,1.0,1.0,0.0,4.025e-07
5.77e-09,1.0,1.0,0.0,4.025e-07
5.78e-09,1.0,1.0,0.0,4.05e-07
5.79e-09,1.0,1.0,0.0,4.05e-07
5.8e-09,1.0,1.0,0.0,4.05e-07
5.81e-09,1.0,1.0,0.0,4.05e-07
5.82e-09,1.0,1.0,0.0,4.05e-07
5.83e-09,1.0,1.0,0.0,4.05e-07
5.84e-09,1.0,1.0,0.0,4.075e-07
5.85e-09,1.0,1.0,0.0,4.075e-07
5.86e-09,1.0,1.0,0.0,4.075e-07
5.87e-09,1.0,1.0,0.0,4.075e-07
5.88e-09,1.0,1.0,0.0,4.075e-07
5.89e-09,1.0,1.0,0.0,4.075e-07
5.9e-09,1.0,1.0,0.0,4.1e-07
5.91e-09,1.0,1.0,0.0,4.1e-07
5.92e-09,1.0,1.0,0.0,4.1e-07
5.93e-09,1.0,1.0,0.0,4.1e-07
5.94e-09,1.0,1.0,0.0,4.1e-07
5.95e-09,1.0,1.0,0.0,4.1e-07
5.96e-09,1.0,1.0,0.0,4.125e-07
5.97e-09,1.0,1.0,0.0,4.125e-07
5.98e-09,1.0,1.0,0.0,4.125e-07
5.99e-09,1.0,1.0,0.0,4.125e-07
6e-09,1.0,1.0,0.0,4.125e-07
6.01e-09,1.0,1.0,0.0,4.125e-07
6.02e-09,1.0,1.0,0.0,4.15e-07
6.03e-09,1.0,1.0,0.0,4.15e-07
6.04e-09,1.0,1.0,0.0,4.15e-07
6.05e-09,1.0,1.0,0.0,4.15e-07
6.06e-09,1.0,1.0,0.0,4.15e-07
6.07e-09,1.0,1.0,0.0,4.15e-07
6.08e-09,1.0,1.0,0.0,4.175e-07
6.09e-09,1.0,1.0,0.0,4.175e-07
6.1e-09,1.0,1.0,0.0,4.175e-07
6.11e-09,1.0,1.0,0.0,4.175e-07
6.12e-09,1.0,1.0,0.0,4.175e-07
6.13e-09,1.0,1.0,0.0,4.175e-07
6.14e-09,1.0,1.0,0.0,4.175e-07
6.15e-09,1.0,1.0,0.0,4.2e-07
6.16e-09,1.0,1.0,0.0,4.2e-07
6.17e-09,1.0,1.0,0.0,4.2e-07
6.18e-09,1.0,1.0,0.0,4.2e-07
6.19e-09,1.0,1.0,0.0,4.2e-07
6.2e-09,1.0,1.0,0.0,4.2e-07
6.21e-09,1.0,1.0,0.0,4.2250000000000003e-07
6.22e-09,1.0,1.0,0.0,4.2250000000000003e-07
6.23e-09,1.0,1.0,0.0,4.2250000000000003e-07
6.24e-09,1.0,1.0,0.0,4.2250000000000003e-07
6.25e-09,1.0,1.0,0.0,4.2250000000000003e-07
6.26e-09,1.0,1.0,0.0,4.2250000000000003e-07
6.27e-09,1.0,1.0,0.0,4.25e-07
6.28e-09,1.0,1.0,0.0,4.25e-07
6.29e-09,1.0,1.0,0.0,4.25e-07
6.3e-09,1.0,1.0,0.0,4.25e-07
6.31e-09,1.0,1.0,0.0,4.25e-07
6.32e-09,1.0,1.0,0.0,4.25e-07
6.33e-09,1.0,1.0,0.0,4.275e-07
6.34e-09,1.0,1.0,0.0,4.275e-07
6.35e-09,1.0,1.0,0.0,4.275e-07
6.36e-09,1.0,1.0,0.0,4.275e-07
6.37e-09,1.0,1.0,0.0,4.275e-07
6.38e-09,1.0,1.0,0.0,4.275e-07
6.39e-09,1.0,1.0,0.0,4.3e-07
6.4e-09,1.0,1.0,0.0,4.3e-07
6.41e-09,1.0,1.0,0.0,4.3e-07
6.42e-09,1.0,1.0,0.0,4.3e-07
6.43e-09,1.0,1.0,0.0,4.3e-07
6.44e-09,1.0,1.0,0.0,4.3e-07
6.45e-09,1.0,1.0,0.0,4.325e-07
6.46e-09,1.0,1.0,0.0,4.325e-07
6.47e-09,1.0,1.0,0.0,4.325e-07
6.48e-09,1.0,1.0,0.0,4.325e-07
6.49e-09,1.0,1.0,0.0,4.325e-07
6.5e-09,1.0,1.0,0.0,4.325e-07
6.51e-09,1.0,1.0,0.0,4.35e-07
6.52e-09,1.0,1.0,0.0,4.35e-07
6.53e-09,1.0,1.0,0.0,4.35e-07
6.54e-09,1.0,1.0,0.0,4.35e-07
6.55e-09,1.0,1.0,0.0,4.35e-07
6.56e-09,1.0,1.0,0.0,4.35e-07
6.57e-09,1.0,1.0,0.0,4.375e-07
6.58e-09,1.0,1.0,0.0,4.375e-07
6.59e-09,1.0,1.0,0.0,4.375e-07
6.6e-09,1.0,1.0,0.0,4.375e-07
6.61e-09,1.0,1.0,0.0,4.375e-07
6.62e-09,1.0,1.0,0.0,4.375e-07
6.63e-09,1.0,1.0,0.0,4.4e-07
6.64e-09,1.0,1.0,0.0,4.4e-07
6.65e-09,1.0,1.0,0.0,4.4e-07
6.66e-09,1.0,1.0,0.0,4.4e-07
6.67e-09,1.0,1.0,0.0,4.4e-07
6.68e-09,1.0,1.0,0.0,4.4e-07
6.69e-09,1.0,1.0,0.0,4.4e-07
6.7e-09,1.0,1.0,0.0,4.425e-07
6.71e-09,1.0,1.0,0.0,4.425e-07
6.72e-09,1.0,1.0,0.0,4.425e-07
6.73e-09,1.0,1.0,0.0,4.425e-07
6.74e-09,1.0,1.0,0.0,4.425e-07
6.75e-09,1.0,1.0,0.0,4.425e-07
6.76e-09,1.0,1.0,0.0,4.4500000000000003e-07
6.77e-09,1.0,1.0,0.0,4.4500000000000003e-07
6.78e-09,1.0,1.0,0.0,4.4500000000000003e-07
6.79e-09,1.0,1.0,0.0,4.4500000000000003e-07
6.8e-09,1.0,1.0,0.0,4.4500000000000003e-07
6.81e-09,1.0,1.0,0.0,4.4500000000000003e-07
6.82e-09,1.0,1.0,0.0,4.475e-07
6.83e-09,1.0,1.0,0.0,4.475e-07
6.84e-09,1.0,1.0,0.0,4.475e-07
6.85e-09,1.0,1.0,0.0,4.475e-07
6.86e-09,1.0,1.0,0.0,4.475e-07
6.87e-09,1.0,1.0,0.0,4.475e-07
6.88e-09,1.0,1.0,0.0,4.5000000000000003e-07
6.89e-09,1.0,1.0,0.0,4.5000000000000003e-07
6.9e-09,1.0,1.0,0.0,4.5000000000000003e-07
6.91e-09,1.0,1.0,0.0,4.5000000000000003e-07
6.92e-09,1.0,1.0,0.0,4.5000000000000003e-07
6.93e-09,1.0,1.0,0.0,4.5000000000000003e-07
6.94e-09,1.0,1.0,0.0,4.525e-07
6.95e-09,1.0,1.0,0.0,4.525e-07
6.96e-09,1.0,1.0,0.0,4.525e-07
6.97e-09,1.0,1.0,0.0,4.525e-07
6.98e-09,1.0,1.0,0.0,4.525e-07
6.99e-09,1.0,1.0,0.0,4.525e-07
7e-09,1.0,1.0,0.0,4.55e-07
7.01e-09,1.0,1.0,0.0,4.55e-07
7.02e-09,1.0,1.0,0.0,4.55e-07
7.03e-09,1.0,1.0,0.0,4.55e-07
7.04e-09,1.0,1.0,0.0,4.55e-07
7.05e-09,1.0,1.0,0.0,4.55e-07
7.06e-09,1.0,1.0,0.0,4.575e-07
7.07e-09,1.0,1.0,0.0,4.575e-07
7.08e-09,1.0,1.0,0.0,4.575e-07
7.09e-09,1.0,1.0,0.0,4.575e-07
7.1e-09,1.0,1.0,0.0,4.575e-07
7.11e-09,1.0,1.0,0.0,4.575e-07
7.12e-09,1.0,1.0,0.0,4.6e-07
7.13e-09,1.0,1.0,0.0,4.6e-07
7.14e-09,1.0,1.0,0.0,4.6e-07
7.15e-09,1.0,1.0,0.0,4.6e-07
7.16e-09,1.0,1.0,0.0,4.6e-07
7.17e-09,1.0,1.0,0.0,4.6e-07
7.18e-09,1.0,1.0,0.0,4.6e-07
7.19e-09,1.0,1.0,0.0,4.625e-07
7.2e-09,1.0,1.0,0.0,4.625e-07
7.21e-09,1.0,1.0,0.0,4.625e-07
7.22e-09,1.0,1.0,0.0,4.625e-07
7.23e-09,1.0,1.0,0.0,4.625e-07
7.24e-09,1.0,1.0,0.0,4.625e-07
7.25e-09,1.0,1.0,0.0,4.65e-07
7.26e-09,1.0,1.0,0.0,4.65e-07
7.27e-09,1.0,1.0,0.0,4.65e-07
7.28e-09,1.0,1.0,0.0,4.65e-07
7.29e-09,1.0,1.0,0.0,4.65e-07
7.3e-09,1.0,1.0,0.0,4.65e-07
7.31e-09,1.0,1.0,0.0,4.675e-07
7.32e-09,1.0,1.0,0.0,4.675e-07
7.33e-09,1.0,1.0,0.0,4.675e-07
7.34e-09,1.0,1.0,0.0,4.675e-07
7.35e-09,1.0,1.0,0.0,4.675e-07
7.36e-09,1.0,1.0,0.0,4.675e-07
7.37e-09,1.0,1.0,0.0,4.7e-07
7.38e-09,1.0,1.0,0.0,4.7e-07
7.39e-09,1.0,1.0,0.0,4.7e-07
7.4e-09,1.0,1.0,0.0,4.7e-07
7.41e-09,1.0,1.0,0.0,4.7e-07
7.42e-09,1.0,1.0,0.0,4.7e-07
7.43e-09,1.0,1.0,0.0,4.7250000000000003e-07
7.44e-09,1.0,1.0,0.0,4.7250000000000003e-07
7.45e-09,1.0,1.0,0.0,4.7250000000000003e-07
7.46e-09,1.0,1.0,0.0,4.7250000000000003e-07
7.47e-09,1.0,1.0,0.0,4.7250000000000003e-07
7.48e-09,1.0,1.0,0.0,4.7250000000000003e-07
7.49e-09,1.0,1.0,0.0,4.75e-07
7.5e-09,1.0,1.0,0.0,4.75e-07
7.51e-09,1.0,1.0,0.0,4.75e-07
7.52e-09,1.0,1.0,0.0,4.75e-07
7.53e-09,1.0,1.0,0.0,4.75e-07
7.54e-09,1.0,1.0,0.0,4.75e-07
7.55e-09,1.0,1.0,0.0,4.775e-07
7.56e-09,1.0,1.0,0.0,4.775e-07
7.57e-09,1.0,1.0,0.0,4.775e-07
7.58e-09,1.0,1.0,0.0,4.775e-07
7.59e-09,1.0,1.0,0.0,4.775e-07
7.6e-09,1.0,1.0,0.0,4.775e-07
7.61e-09,1.0,1.0,0.0,4.775e-07
7.62e-09,1.0,1.0,0.0,4.800000000000001e-07
7.63e-09,1.0,1.0,0.0,4.800000000000001e-07
7.64e-09,1.0,1.0,0.0,4.800000000000001e-07
7.65e-09,1.0,1.0,0.0,4.800000000000001e-07
7.66e-09,1.0,1.0,0.0,4.800000000000001e-07
7.67e-09,1.0,1.0,0.0,4.800000000000001e-07
7.68e-09,1.0,1.0,0.0,4.825e-07
7.69e-09,1.0,1.0,0.0,4.825e-07
7.7e-09,1.0,1.0,0.0,4.825e-07
7.71e-09,1.0,1.0,0.0,4.825e-07
7.72e-09,1.0,1.0,0.0,4.825e-07
7.73e-09,1.0,1.0,0.0,4.825e-07
7.74e-09,1.0,1.0,0.0,4.85e-07
7.75e-09,1.0,1.0,0.0,4.85e-07
7.76e-09,1.0,1.0,0.0,4.85e-07
7.77e-09,1.0,1.0,0.0,4.85e-07
7.78e-09,1.0,1.0,0.0,4.85e-07
7.79e-09,1.0,1.0,0.0,4.85e-07
7.8e-09,1.0,1.0,0.0,4.875e-07
7.81e-09,1.0,1.0,0.0,4.875e-07
7.82e-09,1.0,1.0,0.0,4.875e-07
7.83e-09,1.0,1.0,0.0,4.875e-07
7.84e-09,1.0,1.0,0.0,4.875e-07
7.85e-09,1.0,1.0,0.0,4.875e-07
7.86e-09,1.0,1.0,0.0,4.9e-07
7.87e-09,1.0,1.0,0.0,4.9e-07
7.88e-09,1.0,1.0,0.0,4.9e-07
7.89e-09,1.0,1.0,0.0,4.9e-07
7.9e-09,1.0,1.0,0.0,4.9e-07
7.91e-09,1.0,1.0,0.0,4.9e-07
7.92e-09,1.0,1.0,0.0,4.925e-07
7.93e-09,1.0,1.0,0.0,4.925e-07
7.94e-09,1.0,1.0,0.0,4.925e-07
7.95e-09,1.0,1.0,0.0,4.925e-07
7.96e-09,1.0,1.0,0.0,4.925e-07
7.97e-09,1.0,1.0,0.0,4.925e-07
7.98e-09,1.0,1.0,0.0,4.925e-07
7.99e-09,1.0,1.0,0.0,4.95e-07
8e-09,1.0,1.0,0.0,4.95e-07
8.01e-09,1.0,1.0,0.0,4.95e-07
8.02e-09,1.0,1.0,0.0,4.95e-07
8.03e-09,1.0,1.0,0.0,4.95e-07
8.04e-09,1.0,1.0,0.0,4.95e-07
8.05e-09,1.0,1.0,0.0,4.975e-07
8.06e-09,1.0,1.0,0.0,4.975e-07
8.07e-09,1.0,1.0,0.0,4.975e-07
8.08e-09,1.0,1.0,0.0,4.975e-07
8.09e-09,1.0,1.0,0.0,4.975e-07
8.1e-09,1.0,1.0,0.0,4.975e-07
8.11e-09,1.0,1.0,0.0,5e-07
8.12e-09,1.0,1.0,0.0,5e-07
8.13e-09,1.0,1.0,0.0,5e-07
8.14e-09,1.0,1.0,0.0,5e-07
8.15e-09,1.0,1.0,0.0,5e-07
8.16e-09,1.0,1.0,0.0,5e-07
8.17e-09,1.0,1.0,0.0,5.025000000000001e-07
8.18e-09,1.0,1.0,0.0,5.025000000000001e-07
8.19e-09,1.0,1.0,0.0,5.025000000000001e-07
8.2e-09,1.0,1.0,0.0,5.025000000000001e-07
8.21e-09,1.0,1.0,0.0,5.025000000000001e-07
8.22e-09,1.0,1.0,0.0,5.025000000000001e-07
8.23e-09,1.0,1.0,0.0,5.05e-07
8.24e-09,1.0,1.0,0.0,5.05e-07
8.25e-09,1.0,1.0,0.0,5.05e-07
8.26e-09,1.0,1.0,0.0,5.05e-07
8.27e-09,1.0,1.0,0.0,5.05e-07
8.28e-09,1.0,1.0,0.0,5.05e-07
8.29e-09,1.0,1.0,0.0,5.075e-07
8.3e-09,1.0,1.0,0.0,5.075e-07
8.31e-09,1.0,1.0,0.0,5.075e-07
8.32e-09,1.0,1.0,0.0,5.075e-07
8.33e-09,1.0,1.0,0.0,5.075e-07
8.34e-09,1.0,1.0,0.0,5.075e-07
8.35e-09,1.0,1.0,0.0,5.075e-07
8.36e-09,1.0,1.0,0.0,5.1e-07
8.37e-09,1.0,1.0,0.0,5.1e-07
8.38e-09,1.0,1.0,0.0,5.1e-07
8.39e-09,1.0,1.0,0.0,5.1e-07
8.4e-09,1.0,1.0,0.0,5.1e-07
8.41e-09,1.0,1.0,0.0,5.1e-07
8.42e-09,1.0,1.0,0.0,5.125e-07
8.43e-09,1.0,1.0,0.0,5.125e-07
8.44e-09,1.0,1.0,0.0,5.125e-07
8.45e-09,1.0,1.0,0.0,5.125e-07
8.46e-09,1.0,1.0,0.0,5.125e-07
8.47e-09,1.0,1.0,0.0,5.125e-07
8.48e-09,1.0,1.0,0.0,5.15e-07
8.49e-09,1.0,1.0,0.0,5.15e-07
8.5e-09,1.0,1.0,0.0,5.15e-07
8.51e-09,1.0,1.0,0.0,5.15e-07
8.52e-09,1.0,1.0,0.0,5.15e-07
8.53e-09,1.0,1.0,0.0,5.15e-07
8.54e-09,1.0,1.0,0.0,5.175e-07
8.55e-09,1.0,1.0,0.0,5.175e-07
8.56e-09,1.0,1.0,0.0,5.175e-07
8.57e-09,1.0,1.0,0.0,5.175e-07
8.58e-09,1.0,1.0,0.0,5.175e-07
8.59e-09,1.0,1.0,0.0,5.175e-07
8.6e-09,1.0,1.0,0.0,5.2e-07
8.61e-09,1.0,1.0,0.0,5.2e-07
8.62e-09,1.0,1.0,0.0,5.2e-07
8.63e-09,1.0,1.0,0.0,5.2e-07
8.64e-09,1.0,1.0,0.0,5.2e-07
8.65e-09,1.0,1.0,0.0,5.2e-07
8.66e-09,1.0,1.0,0.0,5.2e-07
8.67e-09,1.0,1.0,0.0,5.225e-07
8.68e-09,1.0,1.0,0.0,5.225e-07
8.69e-09,1.0,1.0,0.0,5.225e-07
8.7e-09,1.0,1.0,0.0,5.225e-07
8.71e-09,1.0,1.0,0.0,5.225e-07
8.72e-09,1.0,1.0,0.0,5.225e-07
8.73e-09,1.0,1.0,0.0,5.250000000000001e-07
8.74e-09,1.0,1.0,0.0,5.250000000000001e-07
8.75e-09,1.0,1.0,0.0,5.250000000000001e-07
8.76e-09,1.0,1.0,0.0,5.250000000000001e-07
8.77e-09,1.0,1.0,0.0,5.250000000000001e-07
8.78e-09,1.0,1.0,0.0,5.250000000000001e-07
8.79e-09,1.0,1.0,0.0,5.275e-07
8.8e-09,1.0,1.0,0.0,5.275e-07
8.81e-09,1.0,1.0,0.0,5.275e-07
8.82e-09,1.0,1.0,0.0,5.275e-07
8.83e-09,1.0,1.0,0.0,5.275e-07
8.84e-09,1.0,1.0,0.0,5.275e-07
8.85e-09,1.0,1.0,0.0,5.3e-07
8.86e-09,1.0,1.0,0.0,5.3e-07
8.87e-09,1.0,1.0,0.0,5.3e-07
8.88e-09,1.0,1.0,0.0,5.3e-07
8.89e-09,1.0,1.0,0.0,5.3e-07
8.9e-09,1.0,1.0,0.0,5.3e-07
8.91e-09,1.0,1.0,0.0,5.325e-07
8.92e-09,1.0,1.0,0.0,5.325e-07
8.93e-09,1.0,1.0,0.0,5.325e-07
8.94e-09,1.0,1.0,0.0,5.325e-07
8.95e-09,1.0,1.0,0.0,5.325e-07
8.96e-09,1.0,1.0,0.0,5.325e-07
8.97e-09,1.0,1.0,0.0,5.325e-07
8.98e-09,1.0,1.0,0.0,5.35e-07
8.99e-09,1.0,1.0,0.0,5.35e-07
9e-09,1.0,1.0,0.0,5.35e-07
9.01e-09,1.0,1.0,0.0,5.35e-07
9.02e-09,1.0,1.0,0.0,5.35e-07
9.03e-09,1.0,1.0,0.0,5.35e-07
9.04e-09,1.0,1.0,0.0,5.375e-07
9.05e-09,1.0,1.0,0.0,5.375e-07
9.06e-09,1.0,1.0,0.0,5.375e-07
9.07e-09,1.0,1.0,0.0,5.375e-07
9.08e-09,1.0,1.0,0.0,5.375e-07
9.09e-09,1.0,1.0,0.0,5.375e-07
9.1e-09,1.0,1.0,0.0,5.4e-07
9.11e-09,1.0,1.0,0.0,5.4e-07
9.12e-09,1.0,1.0,0.0,5.4e-07
9.13e-09,1.0,1.0,0.0,5.4e-07
9.14e-09,1.0,1.0,0.0,5.4e-07
9.15e-09,1.0,1.0,0.0,5.4e-07
9.16e-09,1.0,1.0,0.0,5.425e-07
9.17e-09,1.0,1.0,0.0,5.425e-07
9.18e-09,1.0,1.0,0.0,5.425e-07
9.19e-09,1.0,1.0,0.0,5.425e-07
9.2e-09,1.0,1.0,0.0,5.425e-07
9.21e-09,1.0,1.0,0.0,5.425e-07
9.22e-09,1.0,1.0,0.0,5.45e-07
9.23e-09,1.0,1.0,0.0,5.45e-07
9.24e-09,1.0,1.0,0.0,5.45e-07
9.25e-09,1.0,1.0,0.0,5.45e-07
9.26e-09,1.0,1.0,0.0,5.45e-07
9.27e-09,1.0,1.0,0.0,5.45e-07
9.28e-09,1.0,1.0,0.0,5.45e-07
9.29e-09,1.0,1.0,0.0,5.475e-07
9.3e-09,1.0,1.0,0.0,5.475e-07
9.31e-09,1.0,1.0,0.0,5.475e-07
9.32e-09,1.0,1.0,0.0,5.475e-07
9.33e-09,1.0,1.0,0.0,5.475e-07
9.34e-09,1.0,1.0,0.0,5.475e-07
9.35e-09,1.0,1.0,0.0,5.5e-07
9.36e-09,1.0,1.0,0.0,5.5e-07
9.37e-09,1.0,1.0,0.0,5.5e-07
9.38e-09,1.0,1.0,0.0,5.5e-07
9.39e-09,1.0,1.0,0.0,5.5e-07
9.4e-09,1.0,1.0,0.0,5.5e-07
9.41e-09,1.0,1.0,0.0,5.525e-07
9.42e-09,1.0,1.0,0.0,5.525e-07
9.43e-09,1.0,1.0,0.0,5.525e-07
9.44e-09,1.0,1.0,0.0,5.525e-07
9.45e-09,1.0,1.0,0.0,5.525e-07
9.46e-09,1.0,1.0,0.0,5.525e-07
9.47e-09,1.0,1.0,0.0,5.55e-07
9.48e-09,1.0,1.0,0.0,5.55e-07
9.49e-09,1.0,1.0,0.0,5.55e-07
9.5e-09,1.0,1.0,0.0,5.55e-07
9.51e-09,1.0,1.0,0.0,5.55e-07
9.52e-09,1.0,1.0,0.0,5.55e-07
9.53e-09,1.0,1.0,0.0,5.575000000000001e-07
9.54e-09,1.0,1.0,0.0,5.575000000000001e-07
9.55e-09,1.0,1.0,0.0,5.575000000000001e-07
9.56e-09,1.0,1.0,0.0,5.575000000000001e-07
9.57e-09,1.0,1.0,0.0,5.575000000000001e-07
9.58e-09,1.0,1.0,0.0,5.575000000000001e-07
9.59e-09,1.0,1.0,0.0,5.575000000000001e-07
9.6e-09,1.0,1.0,0.0,5.6e-07
9.61e-09,1.0,1.0,0.0,5.6e-07
9.62e-09,1.0,1.0,0.0,5.6e-07
9.63e-09,1.0,1.0,0.0,5.6e-07
9.64e-09,1.0,1.0,0.0,5.6e-07
9.65e-09,1.0,1.0,0.0,5.6e-07
9.66e-09,1.0,1.0,0.0,5.625e-07
9.67e-09,1.0,1.0,0.0,5.625e-07
9.68e-09,1.0,1.0,0.0,5.625e-07
9.69e-09,1.0,1.0,0.0,5.625e-07
9.7e-09,1.0,1.0,0.0,5.625e-07
9.71e-09,1.0,1.0,0.0,5.625e-07
9.72e-09,1.0,1.0,0.0,5.65e-07
9.73e-09,1.0,1.0,0.0,5.65e-07
9.74e-09,1.0,1.0,0.0,5.65e-07
9.75e-09,1.0,1.0,0.0,5.65e-07
9.76e-09,1.0,1.0,0.0,5.65e-07
9.77e-09,1.0,1.0,0.0,5.65e-07
9.78e-09,1.0,1.0,0.0,5.675e-07
9.79e-09,1.0,1.0,0.0,5.675e-07
9.8e-09,1.0,1.0,0.0,5.675e-07
9.81e-09,1.0,1.0,0.0,5.675e-07
9.82e-09,1.0,1.0,0.0,5.675e-07
9.83e-09,1.0,1.0,0.0,5.675e-07
9.84e-09,1.0,1.0,0.0,5.675e-07
9.85e-09,1.0,1.0,0.0,5.7e-07
9.86e-09,1.0,1.0,0.0,5.7e-07
9.87e-09,1.0,1.0,0.0,5.7e-07
9.88e-09,1.0,1.0,0.0,5.7e-07
9.89e-09,1.0,1.0,0.0,5.7e-07
9.9e-09,1.0,1.0,0.0,5.7e-07
9.91e-09,1.0,1.0,0.0,5.725e-07
9.92e-09,1.0,1.0,0.0,5.725e-07
9.93e-09,1.0,1.0,0.0,5.725e-07
9.94e-09,1.0,1.0,0.0,5.725e-07
9.95e-09,1.0,1.0,0.0,5.725e-07
9.96e-09,1.0,1.0,0.0,5.725e-07
9.97e-09,1.0,1.0,0.0,5.75e-07
9.98e-09,1.0,1.0,0.0,5.75e-07
9.99e-09,1.0,1.0,0.0,5.75e-07
1e-08,1.0,1.0,0.0,5.75e-07
1.001e-08,1.0,1.0,0.0,5.75e-07
1.002e-08,1.0,1.0,0.0,5.75e-07
1.003e-08,1.0,1.0,0.0,5.775e-07
1.004e-08,1.0,1.0,0.0,5.775e-07
1.005e-08,1.0,1.0,0.0,5.775e-07
1.006e-08,1.0,1.0,0.0,5.775e-07
1.007e-08,1.0,1.0,0.0,5.775e-07
1.008e-08,1.0,1.0,0.0,5.775e-07
1.009e-08,1.0,1.0,0.0,5.800000000000001e-07
1.01e-08,1.0,1.0,0.0,5.800000000000001e-07
1.011e-08,1.0,1.0,0.0,5.800000000000001e-07
1.012e-08,1.0,1.0,0.0,5.800000000000001e-07
1.013e-08,1.0,1.0,0.0,5.800000000000001e-07
1.014e-08,1.0,1.0,0.0,5.800000000000001e-07
1.015e-08,1.0,1.0,0.0,5.800000000000001e-07
1.016e-08,1.0,1.0,0.0,5.825e-07
1.017e-08,1.0,1.0,0.0,5.825e-07
1.018e-08,1.0,1.0,0.0,5.825e-07
1.019e-08,1.0,1.0,0.0,5.825e-07
1.02e-08,1.0,1.0,0.0,5.825e-07
1.021e-08,1.0,1.0,0.0,5.825e-07
1.022e-08,1.0,1.0,0.0,5.85e-07
1.023e-08,1.0,1.0,0.0,5.85e-07
1.024e-08,1.0,1.0,0.0,5.85e-07
1.025e-08,1.0,1.0,0.0,5.85e-07
1.026e-08,1.0,1.0,0.0,5.85e-07
1.027e-08,1.0,1.0,0.0,5.85e-07
1.028e-08,1.0,1.0,0.0,5.875e-07
1.029e-08,1.0,1.0,0.0,5.875e-07
1.03e-08,1.0,1.0,0.0,5.875e-07
1.031e-08,1.0,1.0,0.0,5.875e-07
1.032e-08,1.0,1.0,0.0,5.875e-07
1.033e-08,1.0,1.0,0.0,5.875e-07
1.034e-08,1.0,1.0,0.0,5.9e-07
1.035e-08,1.0,1.0,0.0,5.9e-07
1.036e-08,1.0,1.0,0.0,5.9e-07
1.037e-08,1.0,1.0,0.0,5.9e-07
1.038e-08,1.0,1.0,0.0,5.9e-07
1.039e-08,1.0,1.0,0.0,5.9e-07
1.04e-08,1.0,1.0,0.0,5.9e-07
1.041e-08,1.0,1.0,0.0,5.925e-07
1.042e-08,1.0,1.0,0.0,5.925e-07
1.043e-08,1.0,1.0,0.0,5.925e-07
1.044e-08,1.0,1.0,0.0,5.925e-07
1.045e-08,1.0,1.0,0.0,5.925e-07
1.046e-08,1.0,1.0,0.0,5.925e-07
1.047e-08,1.0,1.0,0.0,5.95e-07
1.048e-08,1.0,1.0,0.0,5.95e-07
1.049e-08,1.0,1.0,0.0,5.95e-07
1.05e-08,1.0,1.0,0.0,5.95e-07
1.051e-08,1.0,1.0,0.0,5.95e-07
